measure,cost
0.19583764219234745,272
0.29022988505747122,229
0.28720379146919428,165
0.32802192225718058,276
0.15482316872878576,267
0.26671596070560893,489
0.32399486740804107,283
0.24019024970273484,171
0.39047829448801508,235
0.19014396456256921,203
0.29435336976320575,168
0.17609453700116234,145
0.13899082568807339,155
0.18806133625410734,204
0.36594202898550721,297
0.30943627450980393,406
0.24278846153846156,144
0.22210648148148146,277
0.3156615348998727,179
0.24050221885485443,240
0.29901762885210614,142
0.15570400822199384,232
0.18301837949779964,183
0.23997623997624001,231
0.34261317113112649,256
0.19874554175378181,215
0.21241974762010188,221
0.31634085754401126,363
0.2267433702820261,165
0.22481370366786033,180
0.29079963355581728,244
0.28062051400787213,202
0.2323619631901841,160
0.18310001007150772,191
0.21347755812507771,323
0.33056691992986559,327
0.23578098471986417,92
0.3519163763066202,270
0.37691976460456439,453
0.1231570779292761,179
0.25424795468848327,171
0.35073643874985033,274
0.33499170812603651,196
0.28492745835572275,283
0.21510164569215875,161
0.23081945804766565,167
0.31290108431068819,162
0.47202945758391174,317
0.43715058611361579,241
0.25074478649453819,315
0.27336877718704689,245
0.29480443666082889,368
0.26896143603905714,194
0.16983572629672747,244
0.27850377652559649,240
0.45621079046424085,383
0.26003510825043891,293
0.24015455491157683,181
0.21503809950694758,120
0.2547931382441978,139
0.19649805447470822,146
0.32682558515801963,472
0.43000681198910085,503
0.42149949633040729,240
0.100769669327252,153
0.1945009093826896,365
0.33490401396160557,148
0.26849800620292424,106
0.28237530753746365,234
0.27307361435418459,209
0.026571954748750327,74
0.40598934780424079,169
0.15671062839410393,166
0.25759332251333183,104
0.2173765292251926,159
0.16948678506502587,449
0.32618524738405891,212
0.25458295142071502,125
0.31072577261921408,339
0.36970126343133786,433
0.20817588457574715,219
0.3348739073646137,266
0.13318681318681319,219
0.24077969429252558,194
0.17267417010970224,128
0.1714406959473796,178
0.31793257514216083,237
0.35577299412915853,429
0.1817804236466842,159
0.20134562671318218,164
0.16315089319650322,158
0.34258793969849249,382
0.30849933598937579,122
0.1915599810336652,268
0.14852941176470583,141
0.25140835844360016,197
0.35769939084856212,385
0.2941747572815534,218
0.25775169069797116,228
0.25762020150491005,268
