measure,cost
0.26115061409179052,207
0.506596881474212,295
0.41345029239766079,200
0.40154056404522293,218
0.21971605220975501,218
0.28579513299377479,163
0.31398963730569945,386
0.15979067786296702,109
0.19679083094555877,150
0.22374833850243681,150
0.26256499133448874,148
0.29822834645669288,234
0.23141253293618974,157
0.16789610389610388,170
0.34255431902490724,92
0.24489535477284333,229
0.25460045374338292,199
0.18297101449275363,232
0.40801740211311377,207
0.14217008797653957,203
0.30249054224464061,294
0.25397395599461164,153
0.098058252427184439,95
0.25145228215767634,174
0.35778768140783906,256
0.24542929877343206,275
0.44731215638362859,226
0.39978409499820089,90
0.35435236108477147,158
0.42989810395975742,244
0.29889695991390919,172
0.2972269383135257,152
0.1420334692729574,71
0.26416739319965132,139
0.49346362075795591,398
0.32339063026626219,190
0.21671084185283354,122
0.19111896051469662,184
0.3057958477508651,264
0.33158240315167437,141
0.17448504983388707,182
0.14228692181263208,133
0.2928643469490671,146
0.3635502510182817,257
0.29742331288343554,317
0.2890827313615919,212
0.23224322943280534,160
0.27073478397981704,296
0.35785992677453649,424
0.21263157894736842,156
0.23670719203163912,162
0.24822501365374114,115
0.2703426124197002,218
0.36906211936662608,222
0.289161554192229,192
0.29516181404913955,185
0.15580008227067049,172
0.33071381794368038,151
0.35334452840750075,256
0.31110058049994077,208
0.43420109863864337,427
0.33480662983425408,234
0.30661809350333935,157
0.27686403508771934,219
0.1619887730553328,223
0.41354702854468878,180
0.28550429669832661,253
0.30249224515991013,275
0.27433227704843821,138
0.23485771232421662,169
0.2787488500459982,239
0.18894986280868045,95
0.31924607820182627,208
0.20145488677695644,128
0.15321269910066099,228
0.33456491272773597,282
0.17299748110831234,162
0.19624904959026782,235
0.27787239617450543,175
0.31830303030303025,296
0.23124579124579131,137
0.061156524371783219,82
0.43728059911069506,138
0.17235494880546076,258
0.33451620534658144,316
0.22512127966435036,159
0.32295120795831361,227
0.18808193668528866,194
0.26831968120433913,166
0.17361906944762781,182
0.30813559322033901,291
0.22244117306131914,147
0.26250812215724495,168
0.32617066202956158,304
0.28584905660377363,198
0.10459546925566343,239
0.16800083168728555,110
0.34305457952682122,146
0.22526895827866703,109
0.28518353395749735,148
