measure,cost
0.28205439533754251,189
0.29821157415218491,273
0.21370007934408888,519
0.28390723822909347,201
0.21801175200863418,275
0.32938037355469912,285
0.25429666119321293,188
0.1132710280373832,231
0.30296810862014528,194
0.28378033205619413,136
0.22948026128940643,314
0.22512127966435036,159
0.36336163476759248,284
0.203436018957346,297
0.21478394011568555,402
0.22331017056222363,229
0.18295030001132118,242
0.22769340294257237,155
0.17694076426146937,245
0.10756123535676253,107
0.21058728136221477,218
0.15779353443095781,150
0.43908498085084363,244
0.15191484438273747,373
0.31231513847808545,201
0.1654607508532423,191
0.40598481464939701,253
0.159422049538611,299
0.15488817891373802,196
0.32515090543259562,360
0.35960712093308778,212
0.19893407484648362,209
0.24916123939214527,166
0.29002153625269206,399
0.28818395434709632,452
0.25368570492519382,408
0.3038507821901324,326
0.23537348215380838,402
0.20360622690110869,181
0.33466523730630537,338
0.21489361702127657,405
0.18038398571215952,125
0.22620380739081741,252
0.3987519103413143,257
0.3128974400782652,182
0.26972062448644207,171
0.19060028756290442,160
0.26302083333333331,489
0.12318438851313893,159
0.25939004815409306,279
0.2979351032448378,177
0.13497121710526314,234
0.20594938227180037,266
0.1118741692512184,260
0.21233356692361602,256
0.32571889277076055,230
0.22819701762313602,388
0.28009580234463632,167
0.2178550029958059,335
0.17320471596998929,217
0.21535181236673773,255
0.37296898079763652,489
0.3021895824833401,361
0.24735955916118169,219
0.22017681966816033,454
0.20124867162592985,190
0.2399592714107931,247
0.27448414695520879,152
0.31757011696641935,314
0.33458990175919573,308
0.19477180201414179,235
0.18180727229089164,248
0.26858596369522481,323
0.14161525518788559,281
0.38262104889309817,202
0.094835680751173712,197
0.29177259070949851,351
0.30496533214046079,212
0.4063364344983656,267
0.1893625419380304,232
0.29504713849422387,143
0.27379518072289155,268
0.20391167192429022,153
0.32882956210320685,271
0.24709480122324168,289
0.30401779871744539,233
0.30214191695584541,378
0.34774292272379498,201
0.32649508889717771,224
0.24021621621621619,350
0.19220866450240681,232
0.18820460262741076,217
0.32475884244372988,165
0.28511896760317246,233
0.39417592314620242,400
0.35825766174801366,275
0.29730004060089321,299
0.27063927523286968,217
0.36484045755568933,363
0.24284153005464479,349
