measure,cost
0.19874065328610785,141
0.28342921285253259,121
0.16951327870470925,204
0.35639571518588536,121
0.35626102292768963,151
0.2454861111111111,255
0.25753361149745019,124
0.38598726114649679,248
0.12754135623184748,159
0.17907801418439717,154
0.14236148758538436,179
0.28288381742738589,199
0.40361030728951358,323
0.20130661056361424,202
0.21416454622561495,194
0.27293944232895218,249
0.1923809523809524,175
0.16396103896103897,172
0.14389041095890409,198
0.26914446002805048,162
0.34125115183782118,404
0.19168116400442828,161
0.16791354945968412,140
0.15963525835866263,189
0.11061085422243856,163
0.3241872023193208,335
0.19950617283950622,131
0.32669818362776809,174
0.2208991494532199,184
0.27417269906928643,206
0.27687202423892654,170
0.34827586206896549,297
0.23425721906529046,96
0.081087280651450863,200
0.25150720838794233,167
0.256453660600931,350
0.22857573928786964,181
0.26959475855374909,260
0.27427906375274796,176
0.34382978723404251,306
0.23128005495763679,207
0.24399818813226631,120
0.35662315429060565,190
0.15853795268527862,125
0.30139257294429711,273
0.1931693989071038,119
0.28256139260180291,309
0.090191992856079761,191
0.31748526522593323,162
0.26767730308491466,149
0.20442160983963878,151
0.37810014038371553,213
0.32726256983240226,270
0.40626346789254425,371
0.23802042419481542,258
0.29656581131111964,155
0.32480857580398159,134
0.32308922655089684,309
0.22238961640978094,167
0.2260266308604677,239
0.18288818469895882,204
0.33477817440081586,232
0.28297187921552347,169
0.19872110181997052,225
0.33489914340978166,188
0.3560897435897436,220
0.29764243614931235,257
0.27939142461964034,367
0.23141253293618974,157
0.326313270312313,356
0.24438637243515293,148
0.10372652582159625,151
0.33503444756315393,172
0.34805360561582638,131
0.1590551181102362,180
0.34387856433536679,296
0.079943010922906441,178
0.18393144081414037,256
0.23297316984338959,243
0.31282708533589659,404
0.20386022454900973,173
0.2064911832353693,162
0.23817633957814752,208
0.19956888809053355,209
0.32544130008405714,198
0.40163742690058485,211
0.15586419753086417,181
0.24315029233062019,86
0.37150167919398691,339
0.096677150280322699,126
0.20367734282325034,197
0.24639154299654398,214
0.23527889219619516,149
0.39591208175836479,193
0.22696629213483147,312
0.16243165004824703,198
0.27619776854080069,236
0.31135878586672994,138
0.15407181412813895,162
0.045860451036779173,103
