measure,cost
0.28198591891235741,209
0.29818641923239136,283
0.18733439321674616,401
0.38977897321950661,232
0.32678250449370877,236
0.3446587537091988,214
0.19903656667396541,233
0.25149402390438247,180
0.30296810862014528,194
0.39849815451190018,307
0.22948026128940643,314
0.092709152897980568,259
0.36336163476759248,284
0.17960877296976882,269
0.1804799183117767,406
0.14353387020369493,294
0.18295030001132118,242
0.22769340294257237,155
0.31969002401222435,392
0.26790450928381965,255
0.21058728136221477,218
0.072897870804763634,147
0.43908498085084363,244
0.15191484438273747,373
0.21776040964829543,108
0.27539195637355146,203
0.40598481464939701,253
0.22071142406215852,254
0.11619583280071587,209
0.33865343347639482,359
0.22378138847858192,123
0.19893407484648362,209
0.20933675483616265,190
0.28898426323319026,699
0.28813559322033905,462
0.25368570492519382,408
0.31947582467239038,225
0.22361623616236159,183
0.22622914100123193,159
0.33466523730630537,338
0.21477176070314713,445
0.22504456327985739,222
0.26383878591864657,239
0.3987519103413143,257
0.36130081300813005,319
0.30034864643150122,298
0.20873393835924162,148
0.26302083333333331,489
0.12319804834774895,149
0.25939004815409306,279
0.2979351032448378,177
0.13497121710526314,234
0.24240969638785545,193
0.1118741692512184,260
0.14163511428972092,271
0.2171751108721946,308
0.23982360922659429,297
0.28009580234463632,167
0.31362713483817034,527
0.19491798005789646,165
0.21526001705029837,285
0.29922759496349588,296
0.20640326975476839,308
0.27836472209462565,177
0.22068463219227968,264
0.20124867162592985,190
0.17157417893544732,223
0.27448414695520879,152
0.30482897384305835,335
0.33458990175919573,308
0.25955669771924189,219
0.19392775711028443,237
0.26855491329479764,333
0.14161525518788559,281
0.38262104889309817,202
0.094835680751173712,197
0.31577119036591017,149
0.28237530753746365,234
0.51970381526104414,308
0.1893625419380304,232
0.34846072186836524,149
0.27379518072289155,268
0.20391167192429022,153
0.47417840375586856,512
0.21634026927784578,271
0.23820754716981132,198
0.29089163566542653,149
0.34774292272379498,201
0.32682016179215923,144
0.32710784842923463,392
0.090664272890484759,121
0.18820460262741076,217
0.32472516075503005,175
0.28511896760317246,233
0.22836900813988539,241
0.35825766174801366,275
0.29730004060089321,299
0.30910482019892888,234
0.32427009130129425,417
0.20995623632385119,282
