measure,cost
0.20334717503460426,373
0.19316588040290711,343
0.097584541062801899,144
0.24595023822128109,291
0.26889686306285443,223
0.39041360649400852,357
0.46383467278989671,397
0.27527936767511585,233
0.20865232713573945,185
0.25163127298611937,143
0.21948569358927922,286
0.19086614173228345,147
0.20859687621014589,371
0.30839694656488553,276
0.33443708609271522,252
0.06239703459637562,151
0.23294488953629525,253
0.23090371167294249,247
0.33287558363087061,628
0.30855397148676178,374
0.23306258076426067,173
0.1652290303390839,186
0.27517176024638712,251
0.24177900970139851,240
0.12093394532029537,188
0.27426330081464345,232
0.2976557267247153,482
0.24042415061674963,270
0.1333893624684836,252
0.19274809160305342,216
0.31397662273066396,225
0.059962004274519108,249
0.096038034865293165,97
0.20768744068332803,140
0.3044326241134751,269
0.30169266511782278,183
0.21220833794094882,311
0.22932208887447292,351
0.27794522343074313,155
0.21474131821403258,364
0.18992612491605107,370
0.27411511930340376,254
0.31068232662192397,349
0.19282168766704849,483
0.22152361456353267,293
0.13430851063829788,165
0.18840354422508937,262
0.20651581243184292,268
0.30358820214164944,214
0.2238640561507203,93
0.34470989761092141,267
0.43907077842684417,331
0.42802277843994174,233
0.28205439533754251,189
0.31309739085507615,233
0.46504813729593975,378
0.36083510103829408,307
0.31879822305354216,328
0.1886440044826298,225
0.2515044615065366,212
0.25651501766784451,397
0.17559109874826148,201
0.26362153344208805,185
0.39544842774990829,459
0.27077747989276141,345
0.28058553264237629,397
0.21305519746865115,217
0.36907616763731871,305
0.083831341301460818,245
0.52672750977835714,336
0.43528228702772592,349
0.21241974762010188,221
0.2260069617105917,322
0.20124867162592985,190
0.327372303565441,240
0.29886858137510874,320
0.36043595679012347,376
0.16587969616095261,341
0.28511896760317246,233
0.33901368448231345,251
0.38595916584779999,296
0.14764119601328904,204
0.11418293936279547,276
0.34654519640321818,285
0.20098169275669941,290
0.2260069617105917,322
0.20112844341188182,282
0.33906840117498949,297
0.28383052313013402,326
0.17443868739205526,202
0.2394121365360303,178
0.2653644048435001,374
0.16076402705929169,333
0.15767983667587365,210
0.38680851063829796,273
0.32149223325693915,343
0.18132854578096946,339
0.24892841834547791,160
0.14187204699272127,267
0.31098529996027019,439
