measure,cost
0.24806101344364012,228
0.46325215681991916,199
0.40140268848626542,261
0.36412232720039783,201
0.15057339449541288,144
0.36490911143728122,306
0.3734654636888034,402
0.28219144800777457,149
0.19690366972477064,100
0.3013259668508288,293
0.31640920384573834,343
0.41908713692946054,253
0.31151473612063058,330
0.28261996061768058,289
0.32111064010173801,124
0.27063927523286968,217
0.28006049911772124,177
0.13744613290995689,136
0.52239577945588089,216
0.16580675422138838,211
0.31856174105030749,253
0.38003941945887842,269
0.26542185338865842,163
0.2789669935091838,262
0.23138602520045817,167
0.19870385372063418,309
0.37115296279283416,111
0.42401343408900077,68
0.22054495395423912,182
0.37817947062621049,208
0.29897739504843918,152
0.24020385050962628,157
0.18451377178189995,88
0.2890741662518666,187
0.49411609149808283,298
0.23864978902953585,155
0.26726310483870969,208
0.19070996978851965,354
0.31678563703223017,233
0.34229802120913955,220
0.37471843116470122,237
0.10676532769556024,126
0.3180501322584709,194
0.22046123184967256,222
0.17398794142980187,197
0.19309026355318853,149
0.2194529652351738,131
0.25517132480656879,217
0.31095322676139725,248
0.36809643958508548,125
0.41278645453218504,270
0.28935879945429732,142
0.24876847290640394,220
0.46076642335766427,243
0.27550463720676482,173
0.19694507637309067,204
0.19718454582819564,208
0.42287060054952247,154
0.40902108644044127,362
0.34666824476269381,255
0.19390448764098872,247
0.33443708609271522,324
0.25780965114865684,121
0.22165325530358454,205
0.31147915476870358,340
0.34197314652656152,416
0.29679023508137431,282
0.23800342759211657,211
0.21333735666867834,192
0.25719663418954825,157
0.27864631230457976,259
0.13863239331170454,99
0.3191339964891749,238
0.20147852616756631,118
0.15332899587941878,158
0.32206632653061229,203
0.21368124118476728,128
0.20478161696375774,224
0.34376227254876296,180
0.31807170542635654,356
0.27187079407806197,154
0.015298394425931535,75
0.44883639340428017,177
0.329176703981862,387
0.1439258995368721,162
0.25147424977067229,177
0.38243994793515562,242
0.18816438356164386,154
0.11204792544930108,120
0.18517245330583246,181
0.23966101694915254,357
0.17577445179255136,111
0.2841068917018284,236
0.26360924683072334,309
0.3069587088660658,196
0.065397565397565388,242
0.20991374831133744,106
0.40130886993105069,281
0.33062720963729214,171
0.26981300089047194,249
