measure,cost
0.14585794932388083,125
0.32557813594954454,168
0.17948464804028039,193
0.34358069799672414,152
0.35621614812948732,161
0.28045817424505382,252
0.222544358112026,107
0.25791624106230848,178
0.16557377049180327,236
0.1903336658906995,113
0.27285498162956562,357
0.28288381742738589,199
0.23758129237581288,155
0.20128432240921174,212
0.13939908695190573,141
0.32256479547967082,205
0.17763447164004104,166
0.18716701413018302,250
0.2321584938704028,220
0.32525903108373005,238
0.36219262295081966,312
0.17590246991766939,102
0.2989226944477329,279
0.1718104495747266,228
0.15955766192733017,229
0.25121774277127162,322
0.16956349990124431,174
0.33901044256588764,223
0.29446064139941686,138
0.31301652892561982,253
0.33467800028814287,226
0.32067918277194923,259
0.22249275362318838,127
0.092745638200183667,119
0.3043763102725367,143
0.2032838983050847,285
0.44051737103323813,237
0.2571532492725509,331
0.32568038178769504,332
0.22974125675291449,234
0.43807784499486363,279
0.21359516616314195,112
0.32434168272318559,183
0.18112530822685494,133
0.24576927331047443,258
0.12431619256017505,94
0.23064147809840149,194
0.045129579982126897,174
0.50117524157743532,238
0.28884652049571025,207
0.15746803866541936,94
0.31928345626975768,198
0.1585557299843014,115
0.40655549166187466,321
0.21168456903327224,240
0.3093809827696235,164
0.27862068965517239,117
0.25402995312678633,315
0.18751450452541193,90
0.22597605996196438,259
0.18299864109919978,164
0.32186105799872539,253
0.36601780907020082,291
0.24834029997541182,201
0.33517699115044247,128
0.19488663772310658,120
0.16154035433070865,218
0.22919818456883509,201
0.23122710622710621,227
0.097197161073018165,125
0.34161190568225747,198
0.11859680023484515,110
0.23224322943280534,160
0.16803173790632198,75
0.27506022834398242,279
0.27246911827346298,291
0.064005069708491763,139
0.16244906712416898,188
0.23297316984338959,243
0.34544677212483965,301
0.29238514789175585,276
0.23233226837060711,130
0.21182330580678987,190
0.21771151428058202,187
0.3953033268101761,303
0.26055347091932457,123
0.34638126773888361,325
0.15067707137938949,84
0.24345171139321875,127
0.28892521454842662,252
0.3107692307692308,298
0.18488762330926475,230
0.41708607562266098,215
0.32544130008405714,198
0.20550439066181198,264
0.3883370714514579,327
0.28746579091406671,155
0.37110347279838801,113
0.10676532769556024,126
0.12214663643235073,128
