measure,cost
0.086713887100236114,185
0.17887978746955946,254
0.22866198777450755,208
0.22637280537915574,192
0.2132086851628468,232
0.31513260530421217,338
0.26855491329479764,333
0.095927816692389895,226
0.17688266199649738,161
0.16555115421390518,151
0.1310771688130179,127
0.071201973916108566,129
0.27417269906928643,206
0.35292536511065314,292
0.32809389081001783,184
0.22212160413971538,190
0.27280540208716997,289
0.23193001640240565,310
0.3116215289681179,300
0.32499634342547906,196
0.15169306389950846,192
0.22610252966196551,209
0.20152019002375296,124
0.17466937945066124,211
0.31106372897417678,218
0.21961547264820327,258
0.25871637967838335,142
0.4103390305407677,132
0.30372426555632659,260
0.27939142461964045,152
0.28715430343758075,215
0.096650717703349279,146
0.20808057685704476,259
0.090613435011775267,171
0.34464268304572482,287
0.29264298311917353,206
0.31428927059995021,145
0.20128432240921174,212
0.43864002978036976,285
0.29190751445086699,144
0.14024236303963644,178
0.18309539995467938,172
0.31670074982958413,170
0.36619883040935669,244
0.22720942688805568,212
0.24451916610625421,226
0.16949468581018087,169
0.2232352534880509,286
0.34646321268038799,305
0.24812337928210729,145
0.20822357118314053,199
0.12728418399495905,183
0.33488063660477446,200
0.42210693183455822,140
0.24785276073619628,225
0.23087266370848464,257
0.22108719445457861,114
0.27427019687712151,204
0.27702153596099138,241
0.16349147055161251,247
0.24137015400955916,197
0.2651788644568428,237
0.2432669148237355,189
0.21627408993576017,282
0.27937596813454302,195
0.22780947326522488,258
0.23960145500553534,128
0.29652795506765378,165
0.30742214937953644,219
0.36079482027238224,317
0.20107197549770289,222
0.12762193580995704,109
0.23917118894918599,187
0.201262039189638,222
0.16590851655294414,76
0.31055206149545778,379
0.35851199772824083,225
0.18655338012560027,126
0.20133677298311445,178
0.19144054269752594,131
0.18061055051730746,214
0.21791842186376245,196
0.29078694817658346,179
0.39793621013133212,244
0.2919075144508671,311
0.2958984375,172
0.19806909036053702,213
0.41574479032673028,465
0.35900473933649291,154
0.31654354152675179,121
0.34640448153652686,227
0.13047563123899003,114
0.15884665792922675,244
0.39465971996092475,217
0.20905562742561448,201
0.18016789087093393,208
0.23802892340653456,201
0.2262038073908175,169
0.23003558718861206,144
0.18286059143029573,214
