measure,cost
0.3567503924646781,219
0.34115218615124787,290
0.20624624624624624,146
0.062268803945745986,126
0.1019172552976791,180
0.33070579674993938,245
0.2836414696934238,281
0.39845119812974861,211
0.14802872636670086,188
0.19158269116775339,258
0.28171234537957801,289
0.17557074979719553,211
0.29099639855942377,119
0.22979414951245933,161
0.18409983174425129,248
0.35397196261682246,426
0.23678349548704725,175
0.41130058539068459,306
0.10078583011101409,162
0.19153727628303902,278
0.24776334776334777,182
0.32102942684302266,286
0.16559465254130407,226
0.28566158386620755,148
0.33052234109502826,243
0.24237230030853624,366
0.25176986738458473,115
0.24870721497168188,81
0.25910212136161814,165
0.30586199437594636,244
0.2194529652351738,131
0.19642640087516716,176
0.25128284870160161,198
0.23685753371115886,178
0.27873602870153169,322
0.1148162182644941,150
0.25924024640657084,222
0.17366740358634242,347
0.36320483314154201,314
0.1585557299843014,115
0.27263289036544847,130
0.29906431363259506,239
0.28531073446327682,183
0.30123027215111225,286
0.43395394954280059,431
0.26811786567560392,195
0.23477972105379677,199
0.2938538004606619,308
0.26110685561087704,247
0.19533794788273615,129
0.28178557194101234,114
0.23820754716981135,131
0.19445173711385311,142
0.19502252735464493,115
0.29045751633986927,334
0.13222557905337362,256
0.19425274352302299,291
0.33758094840192188,483
0.22817275747508303,138
0.19820577516119989,257
0.21368124118476728,289
0.36362507759155804,311
0.45587903407808628,268
0.25708665972463263,274
0.190270390070922,143
0.22474845201238391,210
0.22186328983072751,280
0.24550315994166258,142
0.27237485251980448,213
0.26450176770983369,226
0.17745241581259152,236
0.052008238928939236,142
0.28484488644797384,228
0.19767008387698037,176
0.15396341463414637,111
0.2234760482354243,260
0.18401028828635729,216
0.25437246397089686,343
0.28553658260771236,243
0.3269364161849711,278
0.1503423637987496,137
0.14553314121037461,167
0.37223587223587223,151
0.22472981563890654,243
0.11312724014336917,259
0.18942679638963783,219
0.36489537859400872,232
0.17571329157967991,141
0.24261349987989428,123
0.27998991935483875,197
0.30924678505817516,165
0.22674791533033992,268
0.33130271790065602,137
0.21023225241016652,162
0.31841109709962168,283
0.24547332604204636,152
0.28014598540145985,359
0.26811786567560392,195
0.27853717026378905,230
0.25720569510359997,234
