measure,cost
0.55349686847599167,254
0.18064576861526876,127
0.14563806777217014,171
0.037365889752127263,138
0.12448179271708684,218
0.28181487322576737,259
0.30713450292397665,299
0.32471138389595205,256
0.1479419950197744,228
0.22761238287273161,185
0.22084548104956264,204
0.19870385372063418,309
0.30293941211757652,158
0.19711590588745528,124
0.21254208754208756,186
0.34467628705148207,277
0.17781690140845074,120
0.41156246020629056,256
0.1007984031936128,152
0.25133309633842871,243
0.27647313067281371,270
0.311024430301786,187
0.16574097450138855,156
0.24852362204724407,141
0.33052234109502826,243
0.25417524593914437,265
0.31175943443194265,189
0.26069321533923301,210
0.21934846989141166,159
0.25135252109932915,259
0.30930202883756541,184
0.19633094399222456,216
0.36099456099456101,161
0.24655795332487063,237
0.14000554477405044,102
0.14029549185503218,148
0.30004097520999795,398
0.18593519882179674,396
0.24754901960784309,242
0.29327674782220237,343
0.2726045883940621,140
0.21553052756372257,236
0.23105907684026378,197
0.26380597014925378,249
0.23464985064719543,249
0.22790018582426333,228
0.30169266511782278,183
0.22081865662577432,214
0.30898661567877633,352
0.20538891713268936,228
0.2818604651162791,94
0.20576881835728075,144
0.21207349081364829,150
0.17342777420047223,97
0.25154017564556297,157
0.11193954659949619,228
0.19427472278796107,281
0.25414132941916545,211
0.25467816854678171,216
0.21239310248142435,236
0.27593196439587547,242
0.38807635101636095,419
0.42211679656613571,211
0.32667205729467486,348
0.24609591316867874,138
0.31211974891356825,301
0.2088394934091497,281
0.2816440349175558,309
0.27265058208199772,153
0.21179554390563565,200
0.14818075117370891,118
0.17626527050610818,320
0.25524007730043113,150
0.23523383640767653,172
0.1817804236466842,159
0.24585085195839784,228
0.20561448623165116,214
0.35324566312255179,276
0.21700780278186135,309
0.24582753824756606,135
0.21035406129128237,133
0.1899756583314893,283
0.34737747205503006,183
0.24563815163371053,411
0.10183732915079542,250
0.13032258064516128,214
0.42430607651912983,408
0.1289162218612207,145
0.18202571188273461,148
0.27974317008686894,267
0.30910482019892888,195
0.29088000000000003,364
0.36649888797846192,174
0.23218390804597699,210
0.28679602460955989,255
0.35537490900266921,183
0.31004239146323637,247
0.36109639830508472,298
0.44631553803893464,406
0.24554294975688817,235
