measure,cost
0.11858635669836798,145
0.31080601254586343,288
0.35334612346236322,357
0.3383230398827593,273
0.34687351965892932,205
0.27318392581143736,315
0.21345101939333669,333
0.4138830249596423,247
0.32472621320204964,277
0.24876847290640394,167
0.44919603147451248,348
0.16024478694469629,174
0.1871703492516037,77
0.2430806257521059,259
0.31734394637620439,245
0.39434453383814472,241
0.2322061500143692,230
0.16099893730074391,223
0.23472775564409032,219
0.23722178727211721,268
0.38108414035970317,259
0.38509532062391677,273
0.27131628693662319,313
0.22793043939997343,218
0.14874815905743741,215
0.22583595893891656,246
0.37546468401486993,222
0.26439790575916228,256
0.20323976255156456,269
0.25143141647996015,200
0.28674667699057937,325
0.38198794468738922,342
0.28526832168871713,128
0.33440017658095122,370
0.2084036766085163,242
0.26719576719576715,228
0.33476039221102055,218
0.20125852123754584,236
0.18834498834498833,282
0.18655338012560027,126
0.19503862150920975,244
0.36445647271087062,416
0.2401123838340177,390
0.1725975070365903,392
0.1741879850531762,276
0.21793334931671063,305
0.15500986625739971,157
0.22066856019226561,411
0.20107005101406,274
0.24857366595816086,237
0.22631644466575379,212
0.2235749861649142,176
0.26374200287243771,446
0.27293414876973404,171
0.14378154523100811,226
0.24492661135928523,219
0.23702374378796243,325
0.28231216457960651,254
0.20795405288253144,163
0.1142651445027255,206
0.44795199582572398,362
0.21121290579565824,289
0.23684596218672141,122
0.1635933217044605,197
0.18187274909963988,218
0.37168000000000001,309
0.21223180712231807,301
0.20393740535083291,143
0.1827817993795243,283
0.32165605095541411,171
0.11979599098564819,284
0.23098913664951398,317
0.35423060061376593,234
0.15121646912039927,98
0.25145228215767634,203
0.11023192360163711,285
0.14696664428027759,286
0.38559429880376689,328
0.32081204253556139,229
0.35811223865998287,552
0.20788646950492903,193
0.37608605709557297,285
0.32607915819681937,416
0.27367741935483869,346
0.35061048599473305,304
0.2242870500233754,436
0.18401028828635729,216
0.14392931787953636,200
0.30210576692988755,388
0.30200768902178554,69
0.22799097065462756,198
0.22712747070659248,365
0.28013405755229398,352
0.22117595532683673,201
0.20796156485929992,309
0.16592349213799576,151
0.28916628492899676,132
0.22814547097357121,408
0.19442871701959008,211
0.3162695711368278,270
