measure,cost
0.3257223942208462,322
0.33179345036443897,155
0.31886345698500396,193
0.22595078299776286,196
0.16597283085013145,206
0.12841703750794659,342
0.28094575799721833,277
0.18019625334522746,195
0.34608157400243167,219
0.27922149729072215,245
0.33046534173533687,305
0.13697568536278212,179
0.27728208647906655,243
0.23198075030077656,290
0.25793010752688167,265
0.29716807649871274,387
0.17324185248713556,248
0.30375939849624056,250
0.31544245228455753,239
0.26228089158190865,248
0.28511896760317246,233
0.12461443553362124,225
0.14391191709844559,156
0.32991833704528589,175
0.3540960617038682,325
0.21121909213925455,184
0.25688377750746433,267
0.34883971937398817,390
0.14189379039055916,141
0.23458821252298453,169
0.26419042636672768,316
0.28078304181628633,152
0.24195093905711001,189
0.21346618357487926,228
0.22606316836607809,302
0.44784130688448076,367
0.21432360742705572,124
0.24815724815724816,198
0.2758769407705578,420
0.22374833850243681,150
0.19092627599243858,117
0.26610778443113775,341
0.34683244523386619,215
0.27128659683051298,314
0.27336877718704689,245
0.19794218520333171,159
0.25708277999114648,197
0.44367294884511832,299
0.38223103261848984,314
0.30094355239198806,272
0.23433874709976796,279
0.14781208839455581,288
0.21939178515007901,139
0.36480908152734776,289
0.28991747398636525,429
0.46917765222849972,322
0.2363678914111865,325
0.12013083556348501,239
0.19220866450240681,232
0.25472887767969743,159
0.20872842207634332,155
0.207639039169011,303
0.37956952511103514,356
0.29144423604097536,159
0.086287911149081589,234
0.21592731159807582,423
0.26439790575916228,192
0.34615809839690442,199
0.31576596694953102,341
0.32224812860473678,285
0.19879280934260593,121
0.37531384955307834,262
0.11199822577068086,160
0.30397036694061813,190
0.33103526220614826,249
0.18417730396970119,218
0.3261009944465969,232
0.21974121149662199,208
0.31164095371668998,129
0.34593126254871859,435
0.15046986018794409,204
0.29398775469236171,410
0.10358974358974359,241
0.19837261503928166,197
0.31553535927293375,248
0.23528166031342654,292
0.26662605340643725,302
0.3689979123173277,408
0.29323931978432188,171
0.20129546586945687,184
0.1727315914489311,157
0.25453629032258068,219
0.3879470198675497,256
0.23933649289099521,264
0.18022462475070852,178
0.11935399159663866,137
0.20105218256789423,246
0.30565306863575836,417
0.20596482283966353,362
0.23168089715814957,350
