alpha,test,mean,cv_mean,lower_percentile,upper_percentile,exp,step,linear
6.21052631579e-08,precision,0.1685759284074469,0.18391408661348882,0.14400305576776162,0.19087038789025543,64.16217494641954,20.0,45.274592748492339
6.21052631579e-08,recall,0.18267986541757533,0.20725313813681395,0.15258467023172906,0.210215931772818,60.885741753366744,17.0,44.468979204214875
5.73684210526e-08,F1,0.16409031159379581,0.18154788981414369,0.1346602566681418,0.19172652328286333,64.784903474810022,30.0,49.915336838856135
5.73684210526e-08,accuracy,0.77007092198581562,0.7678108328626122,0.75602836879432622,0.78457446808510634,54.592056082885584,32.0,54.230769230769248
5.73684210526e-08,precision,0.15795381179957146,0.17218019530604556,0.13117008623253049,0.18355458515283846,74.828390166281309,35.0,59.88810513182699
5.73684210526e-08,recall,0.1747821253329537,0.19524465708322308,0.1383507538895897,0.20588332234673698,63.894383343412841,25.0,47.904951822674931
5.26315789474e-08,F1,0.1618531413019226,0.18300667693888034,0.13933324371555317,0.18079289131920709,73.568746758819245,26.0,51.81250006489563
5.26315789474e-08,accuracy,0.77007801418439714,0.76568819431368851,0.75514184397163131,0.78705673758865236,53.722695716264099,33.0,55.384615384615408
5.26315789474e-08,precision,0.15946888854546656,0.17040606871932173,0.13613248578119774,0.18241626794258373,73.876560835148396,28.0,53.884832898566358
5.26315789474e-08,recall,0.16820069269111415,0.19974699100029816,0.139108792925415,0.19208123047344389,71.590692169064724,25.0,50.667260142660432
4.78947368421e-08,F1,0.16525716660447456,0.18531130810058097,0.13970496312039005,0.1918097923609331,66.620756402735935,25.0,47.673054364946502
4.78947368421e-08,accuracy,0.77034042553191484,0.76498211259649784,0.7602836879432624,0.78723404255319152,50.487187511183421,27.0,52.256410256410298
4.78947368421e-08,precision,0.16195477695270705,0.17276414025841944,0.13626570224881213,0.18719367035429213,68.753765242766448,27.0,47.568202652807749
4.78947368421e-08,recall,0.17321233536456304,0.20079215906752507,0.13751443973815941,0.20149158359805747,64.236439616622533,27.0,48.230427288136575
4.31578947368e-08,F1,0.16443968564165951,0.17687602998716925,0.13939061688499046,0.19212206572769955,65.951211954470949,26.0,47.029566412190249
4.31578947368e-08,accuracy,0.77114893617021285,0.76213456348459174,0.75797872340425532,0.78652482269503543,51.437929003574617,27.0,50.923076923076941
4.31578947368e-08,precision,0.16093598372548357,0.16728976034858387,0.1393754877397626,0.18207792207792206,74.898876212712665,24.0,54.501532250084324
4.31578947368e-08,recall,0.17195912049002324,0.19521606318689394,0.1358695652173913,0.20198288301736578,66.11881492014038,28.0,48.989397434452393
3.84210526316e-08,F1,0.16669744591449864,0.19700426279373648,0.14162145184236297,0.19192776663065286,66.203351607462665,22.0,45.231797069817773
3.84210526316e-08,accuracy,0.77339716312056739,0.76674574781899207,0.76294326241134747,0.78386524822695036,48.807596327105379,23.0,49.333333333333364
3.84210526316e-08,precision,0.16326122481010227,0.18714298070354085,0.13738895939086296,0.18012922958227709,72.896224652765383,28.0,56.431418470597215
3.84210526316e-08,recall,0.17405482466144703,0.21553957527538753,0.14058566873636516,0.20026455026455028,66.18131088094502,23.0,47.194050582523246
3.36842105263e-08,F1,0.16398304219221399,0.18039894089732167,0.1389679834643221,0.18668071420649884,70.096617041340195,26.0,51.722200491797537
3.36842105263e-08,accuracy,0.76720567375886517,0.76036967300571146,0.75531914893617025,0.78421985815602835,55.478012936541823,32.0,57.974358974358992
3.36842105263e-08,precision,0.15828010248623897,0.16702560665228963,0.13199073551011187,0.18237092391304349,73.33774762278847,30.0,54.203259419025166
3.36842105263e-08,recall,0.17481792627587378,0.19876382187057731,0.14026315789473684,0.20204836860210573,62.036789773171371,24.0,46.609433501162101
2.89473684211e-08,F1,0.1727283884232243,0.18783164690659615,0.1433226870244865,0.19587959437251992,61.841337952851603,23.0,49.644596341239115
2.89473684211e-08,accuracy,0.76782269503546108,0.76816418753530402,0.75602836879432622,0.78670212765957437,57.277863959656024,37.0,57.6666666666667
2.89473684211e-08,precision,0.16757395321370158,0.18157498051170856,0.14175438596491227,0.19473684210526315,63.744640484289697,23.0,46.794477485172507
2.89473684211e-08,recall,0.18328444679740508,0.2036472178826553,0.14639155712841256,0.20456491712707181,61.040556998314379,18.0,44.99447152263069
2.42105263158e-08,F1,0.16815778814381777,0.17204380276043835,0.14298158934886623,0.19077993058073872,66.218754813553048,23.0,48.912400909413599
2.42105263158e-08,accuracy,0.77019858156028365,0.76320718006652855,0.76276595744680853,0.78652482269503543,50.259577436131444,24.0,51.512820512820539
2.42105263158e-08,precision,0.16304931568869757,0.16396249778286465,0.14311178883163317,0.18349274247813133,71.33085898544914,23.0,52.498612036297033
2.42105263158e-08,recall,0.17972721509062364,0.18709195822256938,0.14032413350449294,0.20116243961352659,62.791203702464642,23.0,45.374302186862266
1.94736842105e-08,F1,0.16675675557424166,0.18502109161810093,0.14326647564469913,0.18840067500875601,68.394055310415766,21.0,50.88325727257196
1.94736842105e-08,accuracy,0.76826241134751772,0.75576162681227643,0.76081560283687955,0.78652482269503543,54.92764786947189,26.0,63.948717948717977
1.94736842105e-08,precision,0.16257074166089375,0.16963508183295137,0.14362359959260876,0.18297420491039054,74.532452487579363,22.0,54.98743329439359
1.94736842105e-08,recall,0.17730341856849699,0.20714646090820135,0.1449850591139405,0.19806755744255744,66.548135404108237,21.0,50.054369412333806
1.47368421053e-08,F1,0.16874553442509485,0.16997259933199441,0.14492571059431522,0.19444977914346073,64.241598118974252,21.0,46.389134286536468
1.47368421053e-08,accuracy,0.76883687943262413,0.76568568380091639,0.75957446808510642,0.78049645390070921,58.165748953126659,36.0,55.051282051282072
1.47368421053e-08,precision,0.16131100249055141,0.16201843350770434,0.13718775181305398,0.18547049797049797,74.625118854946294,28.0,56.736707311563535
1.47368421053e-08,recall,0.18044302244926808,0.18163473935301258,0.14706488459726802,0.20513837475762384,56.191890695447817,19.0,41.098747804544061
1e-08,F1,0.17532336843475518,0.17870208839355844,0.15264861163268462,0.20048515170466391,58.311214486691192,16.0,42.805940282643803
1e-08,accuracy,0.76663829787234039,0.77171719073620781,0.75656028368794326,0.78670212765957437,52.028952963255236,29.0,53.58974358974362
1e-08,precision,0.16673045665558475,0.17812949486606189,0.14443017852775739,0.19018218623481781,65.83924084634107,20.0,46.744339141404154
1e-08,recall,0.19227173098794673,0.18808582315984865,0.15748355263157893,0.21052631578947367,56.499067734753368,10.0,37.449491895730908
1e-08,F1,0.17341461025939972,0.16270105584676112,0.15111344537815125,0.19502255903681084,61.734087844225868,16.0,44.078927941050111
1e-08,accuracy,0.77313475177304969,0.76356178999560664,0.76152482269503541,0.78528368794326242,49.873624182210882,25.0,51.358974358974393
1e-08,precision,0.17139303323259092,0.15421985892966611,0.14765442890442892,0.19150441866887599,63.310615597060043,15.0,44.985454323798706
1e-08,recall,0.1784596275255815,0.17558451079082307,0.14874999999999999,0.20374341976993568,62.502767852754317,16.0,43.388337450170496
9.52631578947e-09,F1,0.16453038195638542,0.18896762161734457,0.1396677619569186,0.18376357214494396,69.32839604483965,26.0,49.353912774746732
9.52631578947e-09,accuracy,0.76921276595744681,0.73625619782840646,0.75939716312056738,0.78368794326241131,55.879877057161778,31.0,56.87179487179489
9.52631578947e-09,precision,0.15786743999189942,0.16968824388038289,0.13440209719701551,0.17914258997290622,75.908593538620366,30.0,55.129132059897259
9.52631578947e-09,recall,0.17678650580479308,0.24501510536748433,0.14362570117287099,0.20674210278170674,64.479533883241601,23.0,46.399232226572636
9.05263157895e-09,F1,0.16877421027667758,0.18243820326090074,0.14095541144721474,0.19901095963646087,64.131030664085955,25.0,44.881486750913581
9.05263157895e-09,accuracy,0.77121985815602845,0.74263352789807313,0.7586879432624114,0.78510638297872337,53.751146056059049,28.0,58.769230769230788
9.05263157895e-09,precision,0.16466398307197344,0.16482082624417177,0.13622334455667789,0.19373141263940524,64.769917219438696,29.0,47.067670132932854
9.05263157895e-09,recall,0.17778890489315216,0.23123612300992363,0.14026117463617466,0.20228976531942636,63.811042270708548,24.0,45.978980921593923
8.57894736842e-09,F1,0.17041139864193913,0.16609485792105788,0.13861356140548309,0.19290254695360132,66.686047545571824,27.0,54.231253254710843
8.57894736842e-09,accuracy,0.76829787234042557,0.76284943199648525,0.751595744680851,0.78652482269503543,54.673700410288106,34.0,60.230769230769255
8.57894736842e-09,precision,0.16294740691807266,0.15789688489432735,0.1392665474060823,0.18134286515278947,70.074713100775412,25.0,49.272674805444012
8.57894736842e-09,recall,0.18331339365721017,0.17898876717103634,0.14816487859966121,0.21157631620059364,60.783287114193342,22.0,47.075506123768619
8.10526315789e-09,F1,0.16733778511739306,0.17015254138313257,0.14175523477157359,0.19068564234831736,67.195010504109931,23.0,46.419115582661746
8.10526315789e-09,accuracy,0.76812056737588652,0.75011987698487415,0.76152482269503541,0.78528368794326242,51.711692256766099,25.0,53.666666666666686
8.10526315789e-09,precision,0.16148895107141642,0.15944384321272848,0.13659551617666801,0.180038408193748,73.064770481989044,28.0,52.507541371006354
8.10526315789e-09,recall,0.1803284259839833,0.19331288137443883,0.14657120175867125,0.19175918583135076,68.880336083898143,19.0,48.443546678152913
7.63157894737e-09,F1,0.17005315628586057,0.19448778277415121,0.14354875525546534,0.19627601628346997,62.10216903144066,24.0,47.608545103845834
7.63157894737e-09,accuracy,0.77043262411347513,0.74693215339233032,0.7586879432624114,0.7843971631205674,54.764516410413648,34.0,53.102564102564124
7.63157894737e-09,precision,0.16719298816339037,0.17308209794910387,0.14271597967250141,0.19480001771714578,62.447756523212348,19.0,40.660594225226696
7.63157894737e-09,recall,0.17749481100693565,0.23060852714399105,0.14265422077922077,0.20819193061840122,57.667029786040445,23.0,43.388219004340222
7.15789473684e-09,F1,0.16641671624728438,0.20626162956601038,0.14421935378742026,0.19071192833569073,66.802125362961945,21.0,47.487212324474761
7.15789473684e-09,accuracy,0.7671631205673759,0.76037657691583505,0.75797872340425532,0.78191489361702127,56.50436249697713,33.0,56.897435897435919
7.15789473684e-09,precision,0.15775934502263184,0.18539609080523675,0.13510287523080983,0.18455500955500956,71.019204653878717,31.0,51.434195626375946
7.15789473684e-09,recall,0.18127374396630233,0.23594504218478995,0.15489040734138773,0.20281525687597299,63.631806862627919,13.0,44.806528607767866
6.68421052632e-09,F1,0.16667882971733378,0.18309861993671239,0.14315230224321135,0.19228144103507627,66.219573499307558,23.0,48.882453641694433
6.68421052632e-09,accuracy,0.76763120567375898,0.76320090378459793,0.75673758865248231,0.78297872340425534,55.520246073887932,32.0,54.666666666666686
6.68421052632e-09,precision,0.16109515918019579,0.17378938820311798,0.13816511929719477,0.18587662337662339,71.073208258857193,26.0,50.337347862264565
6.68421052632e-09,recall,0.17731758946589413,0.20557131360790196,0.13954241778494497,0.20465116279069767,61.812074206694831,23.0,47.508822652373844
6.21052631579e-09,F1,0.17817825043324728,0.19741614472195929,0.15265358262687262,0.19848275339533653,58.745408083411164,13.0,40.80535072922784
6.21052631579e-09,accuracy,0.76965248226950356,0.77171342496704953,0.75921985815602844,0.78173758865248233,55.058786037683639,26.0,53.666666666666686
6.21052631579e-09,precision,0.17374109345258856,0.18853428120437163,0.14556591246387376,0.1966947080398207,59.719590502979116,19.0,43.402549145589688
6.21052631579e-09,recall,0.18687580179445362,0.21088067573356178,0.155240104695262,0.21248015873015871,54.907242835628992,10.0,34.485710231222548
5.73684210526e-09,F1,0.16548857286421115,0.15593312064279807,0.14468536939756343,0.18691410507957273,69.528863702119978,22.0,48.755883795435246
5.73684210526e-09,accuracy,0.76719858156028364,0.76993723718069418,0.7586879432624114,0.78297872340425534,56.582191592313634,34.0,57.000000000000028
5.73684210526e-09,precision,0.15955179893579133,0.15684432076399984,0.13391795934538139,0.17872061936058817,74.707645476161034,34.0,58.653822831330828
5.73684210526e-09,recall,0.17624538908044873,0.15951160711660978,0.14818816907071417,0.19391030587363806,69.229887951671742,16.0,48.099490014826671
5.26315789474e-09,F1,0.16752976031339908,0.17947129856727378,0.14303959131545341,0.19022684858266919,67.881377493083164,23.0,50.66770585523745
5.26315789474e-09,accuracy,0.76782269503546108,0.7763202159040985,0.75780141843971638,0.78723404255319152,53.011581830025605,30.0,55.948717948717956
5.26315789474e-09,precision,0.16477166770613816,0.18442038938058533,0.13979381443298972,0.1928331197950032,65.730349988788518,24.0,45.103723409205159
5.26315789474e-09,recall,0.17847077312105275,0.18229137794548106,0.13933926897844423,0.201662675018423,65.492003143380188,24.0,47.131789342554711
4.78947368421e-09,F1,0.16759820464445954,0.1794318551690639,0.14480068499667018,0.19029256946994735,67.852495563552807,22.0,47.303711537062995
4.78947368421e-09,accuracy,0.77289361702127668,0.76355551371367603,0.76152482269503541,0.78794326241134749,49.386564360412834,25.0,52.948717948717963
4.78947368421e-09,precision,0.165583161181241,0.16917880821067069,0.14035087719298245,0.18657609083767765,69.45917477414082,21.0,47.536949581363942
4.78947368421e-09,recall,0.17337039452456543,0.19901038451362554,0.14268207282913165,0.20278073916133618,62.418639595865478,20.0,42.033259408763584
4.31578947368e-09,F1,0.16258322740343023,0.17475155611203644,0.13765693016213487,0.18034899442284943,73.959189120406478,29.0,54.871526585711898
4.31578947368e-09,accuracy,0.76227659574468087,0.77029812339170278,0.75372340425531914,0.78333333333333333,56.946499093941569,33.0,58.846153846153868
4.31578947368e-09,precision,0.15802834652564052,0.16648797979243524,0.13135302197802198,0.1791023085866135,75.385420637215773,32.0,55.110891897321892
4.31578947368e-09,recall,0.17647199988101026,0.18999457991592439,0.13589645984012183,0.19629063746710804,68.544464373471826,27.0,49.129042765162581
3.84210526316e-09,F1,0.17526826237124155,0.18286501613361403,0.14933650227767875,0.20205403333972022,60.399573296460623,19.0,46.807241141864274
3.84210526316e-09,accuracy,0.76585106382978718,0.77454151760497081,0.75656028368794326,0.78333333333333333,57.643606851996687,36.0,59.384615384615408
3.84210526316e-09,precision,0.16681439028882966,0.181472113387007,0.14285714285714285,0.19128654455794292,66.018622591523567,21.0,46.562567558536209
3.84210526316e-09,recall,0.19203368493705003,0.18900023202684374,0.15000958068533837,0.2185496584340515,52.122043881408572,14.0,34.927560831308647
3.36842105263e-09,F1,0.16758297720385934,0.19183458289268107,0.14398981149551465,0.19305424929461912,65.118407641802591,21.0,46.212746102765031
3.36842105263e-09,accuracy,0.76891489361702126,0.76533232912822446,0.76170212765957446,0.78528368794326242,50.256890825145355,24.0,51.717948717948744
3.36842105263e-09,precision,0.16055397423956427,0.18350218671726964,0.13774031126029906,0.18445419103313837,70.261937160778388,26.0,48.94379481186138
3.36842105263e-09,recall,0.18119880441731101,0.20801065853627806,0.14151791891517917,0.20477042337507451,61.603829773706771,22.0,48.099725028764958
2.89473684211e-09,F1,0.17384418285677536,0.17668927472803295,0.14752912816392127,0.19954661706579865,55.45425559744335,19.0,40.502555454509917
2.89473684211e-09,accuracy,0.76357446808510643,0.76497960208372562,0.75514184397163131,0.78652482269503543,54.099867902823092,32.0,56.230769230769255
2.89473684211e-09,precision,0.16668092248473126,0.16720677166349016,0.13958508109619688,0.19066494327157835,66.550537343628235,25.0,50.299332062088496
2.89473684211e-09,recall,0.19205551996482548,0.19031790039854024,0.15107828035289175,0.20809982101464158,58.4261578974846,18.0,45.022888320924793
2.42105263158e-09,F1,0.16835642457433969,0.16090793896294578,0.1453551488833747,0.18875844488812596,66.682195516828031,20.0,46.223741272389617
2.42105263158e-09,accuracy,0.76621985815602844,0.75399422582062381,0.75656028368794326,0.78156028368794328,55.193371688767421,28.0,55.487179487179517
2.42105263158e-09,precision,0.1648642109897682,0.14819010306962116,0.13723776223776224,0.1831452230383121,69.48613613487548,27.0,50.760556600971995
2.42105263158e-09,recall,0.17894560456605077,0.17790478710224719,0.14810090702947845,0.19887405079863837,65.529365164771392,19.0,45.832974739589659
1.94736842105e-09,F1,0.17681949745659462,0.1920967927344292,0.15307439425301353,0.20148894267997486,61.695763407283295,16.0,44.960836607025136
1.94736842105e-09,accuracy,0.76407801418439714,0.77418690767589271,0.75656028368794326,0.78120567375886529,55.108539786812088,32.0,50.333333333333357
1.94736842105e-09,precision,0.16943426617855262,0.185968288513017,0.14763946888049811,0.18781887755102039,67.339852365663091,19.0,48.281433551004348
1.94736842105e-09,recall,0.19259566163311814,0.2078988893158463,0.15641796182054066,0.21518940514945251,55.738588496209367,10.0,35.255092585346176
1.47368421053e-09,F1,0.1759689799626111,0.15757619699789438,0.15201807601832362,0.199079888796376,59.877006907567122,15.0,42.796083766571819
1.47368421053e-09,accuracy,0.766354609929078,0.77313563045251998,0.75602836879432622,0.78546099290780136,54.819727285509458,35.0,54.974358974358985
1.47368421053e-09,precision,0.17027092827713133,0.1593467183084743,0.14926661994393273,0.19122876857749471,64.294682789535429,16.0,46.377838134377228
1.47368421053e-09,recall,0.1892707399275238,0.16043700313708692,0.15433165417057171,0.20652173913043478,61.222408209250396,14.0,44.394152582545793
1e-09,F1,0.17273351154648758,0.15375208046385375,0.14835164835164832,0.18831932773109245,67.527057636203338,15.0,46.818291042242087
1e-09,accuracy,0.76487943262411351,0.75930835373124972,0.75673758865248231,0.78865248226950357,51.613541782167978,30.0,55.743589743589773
1e-09,precision,0.16657282752741304,0.14375713165438955,0.14193667157584683,0.18700887010358377,70.421264355021179,23.0,53.457646780510444
1e-09,recall,0.18916530765068398,0.16696703119028722,0.15262723066754794,0.197041411227311,66.774462630154659,17.0,48.545250275422241
