f1,accuracy,precision,recall
0.89029535864978893,0.81799999999999995,0.80228136882129275,1.0
0.8939982084204241,0.82250000000000001,0.80831533477321815,1.0
0.89571298266950428,0.82850000000000001,0.81112334801762109,1.0
0.9011645267243954,0.83450000000000002,0.82010869565217381,1.0
0.88698224852071006,0.80900000000000005,0.79691653375863902,1.0
0.90838089516371279,0.84750000000000003,0.83214089157952664,1.0
0.89946460440214138,0.83099999999999996,0.81729729729729728,1.0
0.90225563909774431,0.83750000000000002,0.82191780821917804,1.0
0.90471950133570789,0.83950000000000002,0.82601626016260177,1.0
0.8900900900900901,0.81699999999999995,0.80194805194805197,1.0
0.90421686746987961,0.84099999999999997,0.82517866959868058,1.0
0.90914385556202681,0.84399999999999997,0.83342231713828085,1.0
0.88763376932223537,0.81100000000000005,0.7979690005344735,1.0
0.89575289575289563,0.82450000000000001,0.81118881118881114,1.0
0.90231990231990233,0.83999999999999997,0.82202447163515013,1.0
0.90838786436644847,0.84599999999999997,0.83215258855585827,1.0
0.91706161137440756,0.85999999999999999,0.84682713347921224,1.0
0.91075110456553765,0.84850000000000003,0.83612763656030287,1.0
0.88999414862492687,0.81200000000000006,0.80179230363732212,1.0
0.89346246973365617,0.82399999999999995,0.80743982494529554,1.0
0.88021615130591413,0.80049999999999999,0.78605898123324391,1.0
0.89910979228486665,0.82999999999999996,0.81671159029649598,1.0
0.90365050867743857,0.83899999999999997,0.82423580786026196,1.0
0.89937666963490648,0.83050000000000002,0.81715210355987067,1.0
0.89397590361445778,0.82399999999999995,0.80827886710239649,1.0
0.88632326820603913,0.80800000000000005,0.79585326953748003,1.0
0.89382415576513541,0.82550000000000001,0.80803080308030806,1.0
0.90574985180794299,0.84099999999999997,0.82773564463705307,1.0
0.89636688505062556,0.82599999999999996,0.812196438208311,1.0
0.90671420083184795,0.84299999999999997,0.82934782608695645,1.0
0.89009334537789819,0.8175,0.80195333695062399,1.0
0.88136608747753153,0.80200000000000005,0.78831725616291526,0.99932065217391308
0.8851674641148326,0.80800000000000005,0.79399141630901293,1.0
0.88538255433164614,0.8075,0.79433760683760679,1.0
0.90526315789473677,0.83799999999999997,0.82692307692307698,1.0
0.89798374962383387,0.83050000000000002,0.81530054644808747,0.99933020763563296
0.88284518828451897,0.80400000000000005,0.79026217228464424,1.0
0.88795686039544641,0.81299999999999994,0.79849137931034486,1.0
0.88007159904534604,0.79900000000000004,0.78582844965370269,1.0
0.8888213851761847,0.81699999999999995,0.79989065062875886,1.0
0.91072498502097055,0.85099999999999998,0.83608360836083617,1.0
0.89359165424739195,0.82150000000000001,0.80765086206896552,1.0
0.89595202398800611,0.82650000000000001,0.81151548071700164,1.0
0.89646845759130689,0.82850000000000001,0.81236323851203496,1.0
0.90220632081097196,0.83599999999999997,0.82183595871808812,1.0
0.9081334113516677,0.84299999999999997,0.83172561629153274,1.0
0.8895399941400528,0.8115,0.80105540897097627,1.0
0.88981785607644082,0.8155,0.80150618612157076,1.0
0.89551339957844023,0.82650000000000001,0.81079607415485277,1.0
0.90059880239520962,0.83399999999999996,0.81917211328976036,1.0
0.90223792697290928,0.83399999999999996,0.82188841201716745,1.0
0.90615660490137473,0.84299999999999997,0.82841530054644807,1.0
0.90653926545237384,0.84350000000000003,0.82905516111414534,1.0
0.88235294117647056,0.80400000000000005,0.78947368421052633,1.0
0.88716880023816624,0.8105,0.79721776350989837,1.0
0.89740566037735836,0.82599999999999996,0.81390374331550797,1.0
0.89313904068002425,0.82399999999999995,0.80691168403730129,1.0
0.88335832083958021,0.80549999999999999,0.79108485499462944,1.0
0.89380795692491788,0.82250000000000001,0.80800432666306099,1.0
0.89232564925590896,0.8155,0.80558482613277149,1.0
0.90267568362246409,0.83450000000000002,0.82261521972132912,1.0
0.90589636688505037,0.84199999999999997,0.82798040283070207,1.0
0.8851774530271399,0.8075,0.79400749063670417,1.0
0.90012106537530268,0.83499999999999996,0.81838194826637312,1.0
0.89904420549581854,0.83099999999999996,0.81660336408030387,1.0
0.90714921388312075,0.84350000000000003,0.83007600434310536,1.0
0.89163322012966972,0.82450000000000001,0.80445682451253486,1.0
0.88369340041432376,0.80349999999999999,0.79162248144220571,1.0
0.88908502500735498,0.8115,0.80031779661016944,1.0
0.88570575947478369,0.8085,0.79485806106052492,1.0
0.89000889415950202,0.8145,0.80181623931623935,1.0
0.90816019271303827,0.84750000000000003,0.83177054605626022,1.0
0.88458097226364463,0.80649999999999999,0.79304812834224614,1.0
0.88307784791103094,0.80549999999999999,0.79063509149623246,1.0
0.88554216867469893,0.81000000000000005,0.79459459459459447,1.0
0.90424895272292038,0.83999999999999997,0.82523211359912618,1.0
0.87611673615247165,0.79200000000000004,0.77954425013248552,1.0
0.89359129383313196,0.82399999999999995,0.8076502732240437,1.0
0.8852845768209967,0.80549999999999999,0.79417989417989421,1.0
0.90083135391923996,0.83299999999999996,0.81955699621826028,1.0
0.89168916891689165,0.81950000000000001,0.80454791553871141,1.0
0.88470728793309428,0.80700000000000005,0.79325120514193881,1.0
0.90625,0.84099999999999997,0.82857142857142863,1.0
0.86927909063715225,0.78149999999999997,0.76878306878306879,1.0
0.88922702373706641,0.81799999999999995,0.80054794520547956,1.0
0.89916963226571756,0.82999999999999996,0.81681034482758619,1.0
0.88888888888888895,0.8175,0.80000000000000004,1.0
0.89045936395759717,0.81399999999999995,0.80254777070063699,1.0
0.88290952099349496,0.80200000000000005,0.79036527263102174,1.0
0.9002072845721053,0.83150000000000002,0.81852450188476034,1.0
0.89175412293853085,0.81950000000000001,0.80465367965367962,1.0
0.89776453055141592,0.82850000000000001,0.8144943212547322,1.0
0.89596602972399164,0.82850000000000001,0.81153846153846154,1.0
0.89297361399347741,0.81950000000000001,0.80664167113015528,1.0
0.907598784194529,0.84799999999999998,0.83082915971062876,1.0
0.88888888888888906,0.8135,0.80000000000000004,1.0
0.87908790879087906,0.79849999999999999,0.78426124197002145,1.0
0.89532428355957783,0.82650000000000001,0.81048607318405241,1.0
0.90725326991676569,0.84399999999999997,0.83025027203482049,1.0
0.89269878805793668,0.81850000000000001,0.80619327282434594,1.0
