f1,accuracy,precision,recall
0.22908863920099873,0.80961923847695394,0.21300058038305281,0.24780553679945982
0.19060678779568049,0.81802065669801138,0.19481429572529782,0.18657718120805369
0.20502775057133532,0.81231694157545864,0.20245003223726629,0.20767195767195767
0.19844357976653693,0.77770926468321255,0.17188252286952335,0.23471400394477318
0.20329835082458769,0.79520579620780019,0.18917410714285718,0.21970187945560596
0.18470855412566239,0.83397564359488208,0.20418410041841004,0.1686247408431237
0.21571388341312306,0.78533991059041164,0.18876293740758993,0.25164257555847569
0.21729347476695599,0.81231694157545864,0.21514958625079567,0.21948051948051947
0.20939334637964774,0.81316479112070295,0.20953002610966057,0.20925684485006518
0.19819819819819817,0.81478341297980572,0.19813208805870583,0.19826435246995994
0.21173548587395216,0.80430090951133038,0.19988276670574442,0.22508250825082507
0.1890547263681592,0.79898258054570681,0.16851441241685144,0.21529745042492918
0.21116816431322208,0.81054416525358408,0.2011002444987775,0.2222972972972973
0.21583178726035865,0.80453214120548788,0.20663114268798108,0.22588996763754046
0.2155227710070558,0.81146909203021422,0.20487804878048782,0.2273342354533153
0.20384498016478483,0.79890550331432097,0.19195402298850575,0.21730644111906311
0.19099965647543804,0.81848312008632651,0.18885869565217392,0.19318971507991661
0.20962304627643277,0.80121782025589638,0.18989450305385897,0.23392612859097128
0.1953333333333333,0.81393556343456142,0.18891038039974209,0.20220841959972394
0.19445329933057062,0.80522583628796052,0.19255050505050506,0.19639407598197037
0.21926489226869453,0.81008170186526895,0.21331689272503082,0.2255541069100391
0.16195727084769124,0.81254817326961615,0.17004341534008682,0.15460526315789475
0.19383539879250083,0.80445506397410205,0.18827160493827161,0.19973804846103471
0.1774809160305344,0.80067827963619542,0.16827503015681544,0.18775235531628534
0.18546845124282982,0.80299059657777094,0.18040917544947302,0.19081967213114753
0.18463524854744998,0.80530291351934635,0.18865435356200527,0.18078381795195955
0.19031830238726788,0.81177740095575768,0.19171676686706746,0.1889400921658986
0.224251968503937,0.8101587790966549,0.22291797119599252,0.2256020278833967
0.19623329283110574,0.7960536457530446,0.18238283455674764,0.2123602892833662
0.18603213844252167,0.79697857252967474,0.17229536348025187,0.20214909335124245
0.18855656697009102,0.80761523046092187,0.18941868060091441,0.18770226537216828
0.2173645320197044,0.80406967781717276,0.20643274853801169,0.229518855656697
0.21717791411042942,0.80329890550331429,0.20750293083235638,0.22779922779922779
