f1,accuracy,precision,recall
0.80448065173116101,0.78619153674832964,0.81275720164609055,0.7963709677419355
0.82113067655236327,0.78507795100222721,0.77583187390542907,0.87204724409448819
0.81219272369714834,0.78730512249443207,0.78967495219885275,0.83603238866396756
0.80000000000000004,0.78396436525612467,0.77600000000000002,0.82553191489361699
0.80114722753346079,0.76837416481069043,0.73767605633802813,0.87656903765690375
0.8406337371854613,0.80957683741648112,0.79401408450704225,0.89306930693069309
0.81569343065693434,0.77505567928730512,0.75762711864406784,0.88339920948616601
0.85446009389671362,0.82739420935412022,0.81834532374100721,0.89390962671905694
0.79999999999999993,0.77728285077950998,0.74906367041198507,0.85836909871244638
0.79476861167002022,0.77282850779510026,0.78217821782178221,0.80777096114519431
0.81481481481481477,0.7884187082405345,0.81007751937984496,0.81960784313725488
0.81145113524185586,0.78730512249443207,0.82696177062374243,0.79651162790697672
0.81612586037364798,0.79175946547884191,0.80115830115830111,0.83166332665330667
0.8109201213346815,0.79175946547884191,0.79249011857707508,0.83022774327122151
0.82007575757575757,0.7884187082405345,0.79889298892988925,0.84241245136186771
0.81961147086031449,0.78285077951002224,0.76379310344827589,0.88423153692614775
0.82005899705014762,0.79621380846325163,0.83067729083665343,0.80970873786407771
0.77060575968222444,0.74276169265033409,0.78542510121457487,0.75633528265107208
0.82111436950146632,0.79621380846325163,0.79395085066162574,0.8502024291497976
0.82962962962962949,0.7951002227171492,0.79857397504456329,0.86319845857418109
0.79223300970873789,0.76169265033407574,0.78011472275334603,0.80473372781065089
0.78978388998035365,0.76169265033407574,0.78058252427184471,0.79920477137176937
0.81282316442606006,0.7984409799554566,0.82217573221757323,0.80368098159509205
0.83487940630797774,0.80178173719376389,0.80213903743315507,0.87040618955512572
0.794688457609806,0.77616926503340755,0.81041666666666667,0.77955911823647295
0.80157170923379173,0.77505567928730512,0.78310940499040305,0.82092555331991957
0.81709741550695825,0.7951002227171492,0.81386138613861381,0.82035928143712578
0.81695568400770724,0.7884187082405345,0.78518518518518521,0.85140562248995988
0.85924563017479294,0.8296213808463252,0.82654867256637166,0.8946360153256705
0.85571142284569135,0.83964365256124718,0.83725490196078434,0.875
0.81864235055724421,0.80066815144766146,0.79527559055118113,0.8434237995824635
0.80204081632653057,0.78396436525612467,0.78286852589641431,0.82217573221757323
0.81809613572101803,0.78507795100222721,0.78623188405797106,0.8526522593320236
0.81452404317958782,0.78953229398663693,0.80582524271844658,0.82341269841269837
0.82599999999999996,0.80623608017817372,0.78517110266159695,0.87130801687763715
0.83657587548638135,0.81291759465478841,0.81285444234404536,0.86172344689378755
0.82985074626865662,0.80957683741648112,0.85626283367556466,0.80501930501930496
0.81982840800762624,0.78953229398663693,0.75571177504393672,0.89583333333333337
0.80483271375464682,0.76614699331848557,0.75043327556325823,0.86773547094188375
0.81818181818181823,0.78619153674832964,0.78260869565217395,0.8571428571428571
0.84448818897637801,0.82405345211581293,0.8281853281853282,0.86144578313253017
0.82542885973763869,0.80734966592427615,0.81150793650793651,0.83983572895277203
0.81375358166189105,0.78285077951002224,0.78021978021978022,0.85029940119760483
0.78989898989898988,0.76837416481069043,0.73913043478260865,0.84815618221258138
0.81427072402938083,0.80289532293986632,0.83982683982683981,0.79022403258655805
0.80735721200387223,0.77839643652561252,0.78679245283018873,0.82902584493041753
0.83565459610027859,0.80289532293986632,0.81081081081081086,0.86206896551724133
0.83909180651530113,0.81848552338530067,0.84325396825396826,0.83497053045186642
0.81206030150753772,0.79175946547884191,0.82448979591836735,0.80000000000000004
0.7937172774869109,0.78062360801781738,0.79123173277661796,0.79621848739495793
0.8314606741573034,0.79955456570155903,0.79144385026737973,0.87573964497041423
0.78099173553719003,0.7639198218262806,0.75751503006012022,0.80597014925373134
0.833644859813084,0.80178173719376389,0.76632302405498287,0.91393442622950816
0.84540117416829741,0.82405345211581293,0.81663516068052933,0.87626774847870181
0.79746835443037978,0.78619153674832964,0.81290322580645158,0.78260869565217395
0.80000000000000004,0.77060133630289529,0.80784313725490198,0.79230769230769227
0.8146067415730337,0.77951002227171495,0.78519855595667865,0.84630350194552528
0.83232323232323235,0.81514476614699327,0.86012526096033404,0.80626223091976512
0.82261208576998057,0.79732739420935417,0.81941747572815538,0.82583170254403127
0.80629301868239922,0.78062360801781738,0.81027667984189722,0.80234833659491189
0.83364839319470696,0.80400890868596886,0.79746835443037978,0.87326732673267327
0.81029551954242141,0.77839643652561252,0.79291044776119401,0.82846003898635479
0.81210855949895611,0.79955456570155903,0.80371900826446285,0.82067510548523204
0.84036697247706427,0.80623608017817372,0.84658040665434375,0.83424408014571949
0.8275862068965516,0.79955456570155903,0.81973434535104361,0.83558994197292069
0.82641509433962257,0.7951002227171492,0.78776978417266186,0.86904761904761907
0.83316683316683326,0.81403118040089084,0.8128654970760234,0.85450819672131151
0.80480480480480476,0.78285077951002224,0.80885311871227361,0.80079681274900394
0.82172131147540983,0.80623608017817372,0.84243697478991597,0.80200000000000005
0.79079497907949781,0.77728285077950998,0.77938144329896908,0.80254777070063699
0.80937818552497454,0.79175946547884191,0.76053639846743293,0.86492374727668841
0.81541582150101433,0.79732739420935417,0.8340248962655602,0.79761904761904767
0.83508102955195418,0.80734966592427615,0.78354203935599287,0.89387755102040811
0.82244897959183683,0.80623608017817372,0.76037735849056609,0.89555555555555555
0.80273437500000011,0.77505567928730512,0.7754716981132076,0.83198380566801622
0.81632653061224492,0.78953229398663693,0.82677165354330706,0.80614203454894429
0.8125,0.79955456570155903,0.82627118644067798,0.79918032786885251
0.82183316168898035,0.80734966592427615,0.80443548387096775,0.83999999999999997
0.80274779195289492,0.77616926503340755,0.75881261595547311,0.8520833333333333
0.79484638255698725,0.76948775055679286,0.78627450980392155,0.80360721442885774
0.80792079207920786,0.78396436525612467,0.82926829268292679,0.78764478764478763
0.85236220472440949,0.83296213808463249,0.81238273921200754,0.89648033126293991
0.81210855949895611,0.79955456570155903,0.83119658119658124,0.79387755102040813
0.82386910490856591,0.79621380846325163,0.79112754158964882,0.85943775100401609
0.81065088757396453,0.78619153674832964,0.78585086042065011,0.83706720977596738
0.82951146560319045,0.80957683741648112,0.78937381404174578,0.87394957983193278
0.79791666666666672,0.78396436525612467,0.7880658436213992,0.80801687763713081
0.82661668228678531,0.79398663697104677,0.8197026022304833,0.83364839319470696
0.86144578313253006,0.84632516703786187,0.85288270377733599,0.87018255578093306
0.79508196721311475,0.77728285077950998,0.75193798449612403,0.84347826086956523
0.80609137055837565,0.78730512249443207,0.82365145228215764,0.78926441351888665
0.82156862745098036,0.79732739420935417,0.79356060606060608,0.85162601626016265
0.80827067669172936,0.77282850779510026,0.76512455516014233,0.85657370517928288
0.82173498570066728,0.79175946547884191,0.82725527831094048,0.81628787878787878
0.84761904761904761,0.82182628062360796,0.8492366412213741,0.8460076045627376
0.8206185567010309,0.80623608017817372,0.81059063136456211,0.83089770354906056
0.84522706209453202,0.81403118040089084,0.80423280423280419,0.890625
0.80254777070063699,0.79287305122494434,0.84563758389261745,0.76363636363636367
0.83189241114313162,0.80512249443207129,0.80633147113594039,0.85912698412698407
0.83988494726749752,0.81403118040089084,0.80961182994454717,0.87250996015936255
