f1,accuracy,precision,recall
0.025157232704402517,0.89007092198581561,0.024096385542168676,0.026315789473684209
0.15300546448087432,0.89007092198581561,0.16279069767441862,0.14432989690721648
0.017241379310344824,0.91914893617021276,0.015151515151515152,0.02
0.18279569892473119,0.89219858156028364,0.15454545454545454,0.22368421052631579
0.088888888888888892,0.91276595744680855,0.075949367088607597,0.10714285714285714
0.14772727272727273,0.8936170212765957,0.15294117647058825,0.14285714285714285
0.097560975609756101,0.89503546099290776,0.087912087912087919,0.1095890410958904
0.043478260869565216,0.84397163120567376,0.02976190476190476,0.080645161290322578
0.029197080291970802,0.90567375886524826,0.029850746268656716,0.028571428571428571
0.05181347150259067,0.87021276595744679,0.048543689320388349,0.055555555555555552
0.11347517730496455,0.91134751773049649,0.13114754098360656,0.10000000000000001
0.082758620689655171,0.90567375886524826,0.068965517241379309,0.10344827586206896
0.090909090909090925,0.92907801418439717,0.1111111111111111,0.076923076923076927
0.077419354838709667,0.89858156028368796,0.065217391304347824,0.095238095238095233
0.10416666666666666,0.93900709219858158,0.12820512820512819,0.08771929824561403
0.085106382978723388,0.90851063829787237,0.063829787234042548,0.1276595744680851
0.063291139240506333,0.89503546099290776,0.052631578947368418,0.079365079365079361
0.1019108280254777,0.90000000000000002,0.080808080808080815,0.13793103448275862
0.091743119266055051,0.92978723404255315,0.090909090909090912,0.092592592592592587
0.047619047619047623,0.88652482269503541,0.045977011494252873,0.049382716049382713
0.10062893081761007,0.89858156028368796,0.096385542168674704,0.10526315789473684
0.060150375939849628,0.91134751773049649,0.071428571428571425,0.051948051948051951
0.088607594936708847,0.89787234042553188,0.073684210526315783,0.1111111111111111
0.083916083916083919,0.90709219858156032,0.076923076923076927,0.092307692307692313
0.11034482758620691,0.90851063829787237,0.10000000000000001,0.12307692307692308
0.011976047904191616,0.88297872340425532,0.011363636363636364,0.012658227848101266
0.016,0.91276595744680855,0.015625,0.016393442622950821
0.05333333333333333,0.89929078014184394,0.045977011494252873,0.063492063492063489
0.12121212121212122,0.9177304964539007,0.13114754098360656,0.11267605633802817
0.017543859649122806,0.92056737588652482,0.02,0.015625
0.040816326530612242,0.93333333333333335,0.064516129032258063,0.029850746268656716
0.042253521126760563,0.90354609929078011,0.036585365853658534,0.050000000000000003
0.037735849056603772,0.89148936170212767,0.033707865168539325,0.042857142857142858
0.056737588652482275,0.90567375886524826,0.050000000000000003,0.065573770491803282
0.030303030303030304,0.90921985815602835,0.026315789473684209,0.035714285714285712
0.043478260869565216,0.90638297872340423,0.040000000000000001,0.047619047619047616
0.037037037037037042,0.92624113475177305,0.034482758620689655,0.040000000000000001
0.04651162790697675,0.91276595744680855,0.052631578947368418,0.041666666666666664
0.10000000000000002,0.91063829787234041,0.0945945945945946,0.10606060606060606
0.071428571428571438,0.90780141843971629,0.0625,0.083333333333333329
0.047058823529411757,0.88510638297872335,0.0449438202247191,0.049382716049382713
0.098159509202453976,0.89574468085106385,0.088888888888888892,0.1095890410958904
0.051948051948051951,0.89645390070921982,0.056338028169014086,0.048192771084337352
0.10256410256410256,0.900709219858156,0.096385542168674704,0.1095890410958904
0.063694267515923567,0.89574468085106385,0.056818181818181816,0.072463768115942032
0.10416666666666667,0.87801418439716317,0.081967213114754092,0.14285714285714285
0.10666666666666667,0.90496453900709217,0.095238095238095233,0.12121212121212122
0.069930069930069935,0.90567375886524826,0.079365079365079361,0.0625
0.055944055944055944,0.9042553191489362,0.049382716049382713,0.064516129032258063
0.10596026490066225,0.9042553191489362,0.096385542168674704,0.11764705882352941
0.1103448275862069,0.90851063829787237,0.11267605633802817,0.10810810810810811
0.060150375939849628,0.91134751773049649,0.068965517241379309,0.053333333333333337
0.084507042253521125,0.90780141843971629,0.095238095238095233,0.075949367088607597
0.1129032258064516,0.92198581560283688,0.11475409836065574,0.1111111111111111
0.077348066298342552,0.88156028368794326,0.056000000000000001,0.125
0.068493150684931503,0.90354609929078011,0.058139534883720929,0.083333333333333329
0.095238095238095261,0.89219858156028364,0.086021505376344093,0.10666666666666667
0.081632653061224483,0.9042553191489362,0.065934065934065936,0.10714285714285714
0.090909090909090912,0.88652482269503541,0.073394495412844041,0.11940298507462686
0.046153846153846156,0.91205673758865247,0.042857142857142858,0.050000000000000003
0.11267605633802817,0.91063829787234041,0.11428571428571428,0.1111111111111111
0.10810810810810811,0.90638297872340423,0.10526315789473684,0.1111111111111111
0.065573770491803296,0.87872340425531914,0.050420168067226892,0.09375
0.016260162601626015,0.91418439716312061,0.015151515151515152,0.017543859649122806
0.15068493150684931,0.91205673758865247,0.13924050632911392,0.16417910447761194
0.10344827586206896,0.92624113475177305,0.10344827586206896,0.10344827586206896
0.042857142857142858,0.90496453900709217,0.039473684210526314,0.046875
0.026490066225165563,0.89574468085106385,0.02247191011235955,0.032258064516129031
0.0,0.93475177304964541,0.0,0.0
0.20000000000000001,0.90921985815602835,0.15686274509803921,0.27586206896551724
0.012658227848101266,0.88936170212765953,0.009433962264150943,0.019230769230769232
0.073298429319371722,0.87446808510638296,0.056910569105691054,0.10294117647058823
0.1095890410958904,0.90780141843971629,0.11764705882352941,0.10256410256410256
0.029197080291970802,0.90567375886524826,0.031746031746031744,0.027027027027027029
0.12290502793296088,0.88865248226950355,0.10000000000000001,0.15942028985507245
0.12162162162162161,0.90780141843971629,0.095744680851063829,0.16666666666666666
0.1019108280254777,0.90000000000000002,0.10126582278481013,0.10256410256410256
0.11224489795918366,0.87659574468085111,0.10891089108910891,0.11578947368421053
0.10738255033557047,0.90567375886524826,0.095238095238095233,0.12307692307692308
0.020942408376963349,0.86737588652482267,0.019417475728155338,0.022727272727272728
0.013698630136986302,0.89787234042553188,0.012500000000000001,0.015151515151515152
0.054421768707482991,0.90141843971631208,0.050632911392405063,0.058823529411764705
0.087500000000000008,0.89645390070921982,0.064814814814814811,0.13461538461538461
0.13612565445026178,0.88297872340425532,0.12037037037037036,0.15662650602409639
0.11320754716981132,0.8666666666666667,0.085106382978723402,0.16901408450704225
0.068571428571428561,0.88439716312056738,0.058252427184466021,0.083333333333333329
0.087912087912087905,0.88226950354609934,0.062992125984251968,0.14545454545454545
0.12676056338028169,0.91205673758865247,0.11538461538461539,0.140625
0.19631901840490795,0.90709219858156032,0.17204301075268819,0.22857142857142856
0.09638554216867469,0.8936170212765957,0.080000000000000002,0.12121212121212122
0.026666666666666665,0.89645390070921982,0.024691358024691357,0.028985507246376812
0.108843537414966,0.90709219858156032,0.11940298507462686,0.10000000000000001
0.071428571428571425,0.87092198581560287,0.06363636363636363,0.081395348837209308
0.10576923076923077,0.86808510638297876,0.087301587301587297,0.13414634146341464
0.032258064516129031,0.91489361702127658,0.033898305084745763,0.030769230769230771
0.13008130081300814,0.92411347517730491,0.12307692307692308,0.13793103448275862
0.095890410958904104,0.90638297872340423,0.10606060606060606,0.087499999999999994
0.029197080291970798,0.90567375886524826,0.021276595744680851,0.046511627906976744
0.11594202898550725,0.91347517730496453,0.11267605633802817,0.11940298507462686
0.057142857142857141,0.90638297872340423,0.053333333333333337,0.061538461538461542
