f1,accuracy,precision,recall
0.0,0.88715893325111761,0.0,0.0
0.0,0.87914290118698935,0.0,0.0
0.0,0.88022198242639127,0.0,0.0
0.0,0.88561738862340067,0.0,0.0
0.0,0.88060736858332045,0.0,0.0
0.0,0.8875443194080469,0.0,0.0
0.0,0.8827655310621243,0.0,0.0
0.0,0.87798674271620158,0.0,0.0
0.0,0.88222599044242334,0.0,0.0
0.0,0.87868043779867422,0.0,0.0
0.0,0.88739016494527512,0.0,0.0
0.0,0.88330507168182515,0.0,0.0
0.0,0.88392168953291195,0.0,0.0
0.0,0.88500077077231387,0.0,0.0
0.0,0.88430707568984124,0.0,0.0
0.0,0.88353630337598277,0.0,0.0
0.0,0.88253429936796668,0.0,0.0
0.0,0.88238014490519501,0.0,0.0
0.0,0.87914290118698935,0.0,0.0
0.0,0.8902420225065516,0.0,0.0
0.0,0.88106983197163558,0.0,0.0
0.0,0.87760135655927241,0.0,0.0
0.0,0.88777555110220441,0.0,0.0
0.0,0.88384461230152611,0.0,0.0
0.0,0.88392168953291195,0.0,0.0
0.0,0.88839216895329121,0.0,0.0
0.0,0.87975951903807614,0.0,0.0
0.0,0.88268845383073835,0.0,0.0
0.0,0.88669646986280248,0.0,0.0
0.0,0.88392168953291195,0.0,0.0
0.0,0.88700477878834594,0.0,0.0
0.0,0.88939417296130718,0.0,0.0
0.0,0.88345922614459693,0.0,0.0
0.0,0.88384461230152611,0.0,0.0
0.0,0.87891166949283184,0.0,0.0
0.0,0.88407584399568373,0.0,0.0
0.0,0.88800678279636192,0.0,0.0
0.0,0.8842299984584554,0.0,0.0
0.0,0.8782179744103592,0.0,0.0
0.0,0.88076152304609223,0.0,0.0
0.0,0.88345922614459693,0.0,0.0
0.0,0.88230306767380917,0.0,0.0
0.0,0.87921997841837518,0.0,0.0
0.0,0.88261137659935252,0.0,0.0
0.0,0.88685062432557427,0.0,0.0
0.0,0.88685062432557427,0.0,0.0
0.0,0.88392168953291195,0.0,0.0
0.0,0.88669646986280248,0.0,0.0
0.0,0.88507784800369971,0.0,0.0
0.0,0.88207183597965166,0.0,0.0
0.0,0.88160937259133654,0.0,0.0
0.0,0.88661939263141665,0.0,0.0
0.0,0.88261137659935252,0.0,0.0
0.0,0.88893170957299217,0.0,0.0
0.0,0.88538615692924305,0.0,0.0
0.0,0.88029905965777711,0.0,0.0
0.0,0.88607985201171569,0.0,0.0
0.0,0.88230306767380917,0.0,0.0
0.0,0.88392168953291195,0.0,0.0
0.0,0.88715893325111761,0.0,0.0
0.0,0.88823801449051953,0.0,0.0
0.0,0.88230306767380917,0.0,0.0
0.0,0.89008786804377982,0.0,0.0
0.0,0.88785262833359024,0.0,0.0
0.0,0.88723601048250345,0.0,0.0
0.0,0.88137814089717892,0.0,0.0
0.0,0.88207183597965166,0.0,0.0
0.0,0.88554031139201483,0.0,0.0
0.0,0.87775551102204408,0.0,0.0
0.0,0.88746724217666106,0.0,0.0
0.0,0.885463234160629,0.0,0.0
0.0,0.87929705564976102,0.0,0.0
0.0,0.88931709572992135,0.0,0.0
0.0,0.88245722213658084,0.0,0.0
0.0,0.88407584399568373,0.0,0.0
0.0,0.88353630337598277,0.0,0.0
0.0,0.88862340064744871,0.0,0.0
0.0,0.88600277478032985,0.0,0.0
0.0,0.88184060428549405,0.0,0.0
0.0,0.8800678279636196,0.0,0.0
0.0,0.88106983197163558,0.0,0.0
0.0,0.88916294126714968,0.0,0.0
0.0,0.87999075073223365,0.0,0.0
0.0,0.88053029135193461,0.0,0.0
0.0,0.88338214891321098,0.0,0.0
0.0,0.87259133651919218,0.0,0.0
0.0,0.87875751503006017,0.0,0.0
0.0,0.88561738862340067,0.0,0.0
0.0,0.88554031139201483,0.0,0.0
0.0,0.88569446585478651,0.0,0.0
0.0,0.87844920610451671,0.0,0.0
0.0,0.8767535070140281,0.0,0.0
0.0,0.87582858023739785,0.0,0.0
0.0,0.88607985201171569,0.0,0.0
0.0,0.8842299984584554,0.0,0.0
0.0,0.88376753507014028,0.0,0.0
0.0,0.88284260829351013,0.0,0.0
0.0,0.88584862031755818,0.0,0.0
0.0,0.8809156775088639,0.0,0.0
0.0,0.88114690920302141,0.0,0.0
