measure,cost
0.16597283085013145,206
0.32317278544964634,230
0.14744525547445253,150
0.18180559401827748,149
0.1635933217044605,197
0.15606124455681974,140
0.25180422516730089,77
0.16782984380192753,195
0.27305065452475813,141
0.2590540679183338,292
0.21934846989141166,159
0.26197952218430032,114
0.16789361196865352,150
0.11483072258716523,140
0.24571362372567193,175
0.32972251075827275,215
0.10934680620714543,114
0.22256033578174186,164
0.19546585568150404,258
0.3016640591665482,149
0.22489159732802064,206
0.2205240174672489,177
0.27844999234185941,157
0.24639372083156555,121
0.18541830579596114,182
0.19907246376811596,149
0.17010526315789476,189
0.21435203607905565,289
0.43390204983429481,166
0.12734983952315454,206
0.29099004714510218,194
0.08118971061093247,90
0.20855095347989794,225
0.21994269340974215,128
0.1120285925560759,122
0.17457784869033374,142
0.14391191709844559,156
0.31159725143738604,139
0.24202295371421362,160
0.12740825688073396,166
0.21105931522263305,129
0.18556430446194219,122
0.19246721219594218,112
0.067251137498612806,134
0.37485154394299292,152
0.19171906513228137,198
0.13983109511283401,192
0.28232863393291202,109
0.1874057752522324,140
0.32758021545233412,108
0.085232067510548515,105
0.12721635500436004,170
0.18894200789856577,118
0.085856975879290184,116
0.13139635732870772,200
0.15852017937219728,135
0.18589557299234721,124
0.28878667329686719,267
0.22008923938985162,235
0.28273716951788491,249
0.15494758373817438,166
0.17833270273678903,215
0.16285546760480799,167
0.096025860429739499,175
0.29348277293482772,111
0.14179418784220132,191
0.16278388278388278,197
0.26966892132431469,71
0.18608431776308659,175
0.19111896051469662,184
0.19220866450240681,232
0.24196192157357208,180
0.18648449039881831,156
0.27753606594916413,163
0.1559079427448779,210
0.28878667329686719,267
0.26982392228293872,190
0.17448504983388707,182
0.20739219712525667,141
0.16290322580645158,147
0.15306895680727459,127
0.11920600858369097,172
0.23042747358309315,154
0.14911417322834647,229
0.18204758471521271,138
0.29131814248629939,189
0.147279865395401,96
0.17299748110831234,162
0.11940102456324707,107
0.40863860032804816,134
0.22913789702110871,228
0.20122385086096486,186
0.27915975677169708,212
0.23336981636872192,103
0.17524580682475416,97
0.3389653975234348,177
0.18453970484891075,78
0.22122440039426128,181
0.26450176770983369,226
0.23518758085381625,179
