measure,cost
0.16593647316538884,226
0.323063973063973,250
0.14739146296971906,180
0.18180559401827748,149
0.1635933217044605,197
0.15606124455681974,140
0.25180422516730089,77
0.16773693534100975,245
0.31602901436495523,138
0.290051282051282,289
0.21930517173312278,179
0.26187227074235803,144
0.23956356736242881,184
0.10207175341081354,151
0.24571362372567193,175
0.32952691680261009,255
0.10934680620714543,114
0.22242030201342278,224
0.20928305014504764,297
0.33030001421868338,147
0.24838974118749266,244
0.26176510707952533,174
0.27849264705882348,147
0.25705196182396606,130
0.18541830579596114,182
0.23406720741599074,166
0.17010526315789476,189
0.22771883289124664,288
0.43374233128834339,196
0.1273352435530086,216
0.29091385179366325,214
0.08118971061093247,90
0.24523491562462058,232
0.24301099908340973,136
0.13687322902550206,130
0.18798191970220685,141
0.17001165350252492,164
0.22683885457608086,135
0.22928490351872874,171
0.12739364751748652,176
0.29195439216316044,134
0.21196222455403982,140
0.21506219881205876,110
0.067236214357039845,154
0.35980406709217749,173
0.20367734282325034,197
0.16763485477178428,240
0.28229432494835344,119
0.21078260869565221,138
0.35089751013317894,106
0.085208098987626546,125
0.127142442141958,230
0.20989193682460516,116
0.11801572126619927,113
0.13136787340125733,220
0.1924025100851636,142
0.17616279069767443,105
0.28878667329686719,267
0.25145228215767634,232
0.29314812895200582,258
0.16783842515658953,165
0.17835519677093845,205
0.14802872636670086,188
0.096025860429739499,175
0.29340157698160191,131
0.14177428411005052,201
0.16266471449487555,247
0.26966892132431469,71
0.19698775598656407,184
0.2038088031277589,193
0.1696528555431131,224
0.24193141704488147,190
0.18639271653543307,196
0.30056083323795357,171
0.17000981904895499,229
0.28875077688004969,277
0.28202015296831373,199
0.17446186553281956,192
0.20739219712525667,141
0.17768655622342763,146
0.16567823343848581,186
0.13000107261611069,191
0.24252611357906115,153
0.13670481112341576,230
0.20627102354637195,136
0.29115018737388298,229
0.13592015251766287,127
0.17299748110831234,162
0.11940102456324707,107
0.40850459116746829,164
0.23888834138168921,307
0.20122385086096486,186
0.27912118281055687,222
0.28226002430133662,129
0.20436479260008675,105
0.33888696054610673,197
0.18446192750772691,108
0.26529495458027796,197
0.26457105435494427,206
0.23512674599068806,199
