measure,cost
0.10482615464452519,69
0.26088560885608852,150
0.28359923420548822,186
0.28754448398576515,100
0.16508662961752205,131
0.063786787924718966,194
0.1276541961577351,89
0.27454977913693512,114
0.12020232073787562,199
0.19373401534526855,113
0.12598228763876762,140
0.13733192325124641,157
0.04092382495948136,81
0.18669131238447317,66
0.18585956416464894,144
0.14218070130534938,97
0.32754227472782027,118
0.18420770303615491,116
0.25512208812798204,133
0.18747099767981437,110
0.025884161968221429,96
0.14895065229722065,95
0.16213736956771013,143
0.14227021950933208,143
0.23124579124579131,137
0.14252595504485435,155
0.12745210508202365,136
0.11203549639489739,130
0.13263296126066973,116
0.24808553677214276,92
0.27844343123740856,118
0.2938744257274119,156
0.13685636856368563,140
0.2576829409718196,74
0.20140919968093596,130
0.23881101165343693,115
0.11632966470437676,119
0.18830883965781969,84
0.13296763576522216,109
0.27105431309904154,97
0.2042054185200162,99
0.2038345105953582,81
0.14005731718591108,113
0.16210019488708011,163
0.160828025477707,129
0.1919467870293384,98
0.2342747987447128,176
0.19220866450240681,232
0.23437073437073436,146
0.2165987561655586,133
0.18803191489361698,121
0.23833245936025163,158
0.19867921877195446,87
0.17766051011433601,156
0.14038412939095274,98
0.17167138810198299,173
0.18538488011930712,81
0.19840044899677281,187
0.26130701418167884,167
0.12475553268142051,115
0.17504332755632585,177
0.21372430471584036,108
0.31346178714599765,143
0.10555039479795635,107
0.26183653977350246,154
0.25916981132075478,129
0.17037264223278636,154
0.26826029216467467,155
0.21887528442951568,162
0.10394154574457136,157
0.20438978829389787,161
0.12947532277263987,165
0.17785865226579012,100
0.05927230046948357,184
0.18308157099697886,134
0.16584564860426926,191
0.207483492296405,64
0.1289611143354614,115
0.15219438689018647,110
0.097003457548981958,114
0.17186613726602382,73
0.12139423076923078,173
0.1936535327389512,194
0.21046538550590413,268
0.19411411411411417,157
0.089668183331483728,112
0.16435235408982424,107
0.10760420828339327,77
0.18779580797836376,98
0.23627185422309777,92
0.19114307342922029,174
0.23431156478366783,76
0.27320791835730973,169
0.22605192479856756,229
0.16984304932735425,124
0.19314301324955607,129
0.2795460835870468,112
0.18327932598833444,73
0.057347263229616162,93
0.15112219451371567,148
