measure,cost
0.20137350465219314,172
0.36119205298013252,278
0.19589914103629813,98
0.16963385959019148,234
0.23855001026904904,224
0.25734045134676048,271
0.35423060061376593,234
0.38230423468180746,272
0.47399296050058659,390
0.17320471596998929,217
0.35718171926006531,307
0.23034449645900856,184
0.33892617449664431,299
0.28511896760317246,233
0.33452939552856742,268
0.30486305198434882,242
0.22786994027869936,238
0.27175947590079547,312
0.19109485368314832,194
0.22664796633941095,195
0.15264483627204031,184
0.17876106194690269,314
0.30160507652108992,186
0.10339091490722968,140
0.19663307375171785,220
0.1117668756916267,208
0.14379271070615032,200
0.27881297446514841,223
0.21673819742489273,112
0.26429412534345148,286
0.17967267552182162,239
0.38701951862052458,241
0.39638932496075358,186
0.29726699369306236,190
0.22336896424622191,273
0.2719439956919763,134
0.13497121710526314,234
0.20766937390767959,147
0.2772186642268985,355
0.14379586025626984,258
0.15582720151910753,201
0.21643766544812809,222
0.23997623997624001,231
0.36577102803738315,344
0.26805263739909324,256
0.29406769380080067,248
0.24579646017699111,248
0.23871128249782311,261
0.34151289730460826,228
0.17648086667831556,177
0.2796375534860307,297
0.20382241215574548,137
0.16323232323232323,192
0.26218632823766941,211
0.33474744796500067,230
0.3893254262416605,231
0.29493835171966259,255
0.23650626390352417,275
0.08405284510558618,138
0.19942738671142266,171
0.17486654162458518,247
0.11342650361866732,121
0.18527253668763102,242
0.20897452476399844,231
0.27747252747252743,183
0.22435646151835886,419
0.40538307165623905,420
0.26142359382777502,264
0.32329579134558384,137
0.23056590171813049,104
0.27923693668786287,192
0.28636234760419615,585
0.13136787340125733,220
0.3425601750547046,150
0.27606403748535729,234
0.23112128146453087,267
0.071168526130358192,169
0.15575203043075975,202
0.35958115183246081,221
0.26477334789732387,377
0.30817041473612838,281
0.15764197382638973,230
0.11063643334428742,271
0.25995971351835273,196
0.1632543103448276,182
0.23185818135441905,290
0.27950512778772579,304
0.22783970276008489,248
0.31822588463402807,316
0.28733997155049784,165
0.21249542627149653,176
0.37214443625644805,171
0.26044352759154199,417
0.2835630423685554,196
0.14689382921254934,202
0.29485138004246286,193
0.26993318485523382,219
0.31836091410559492,293
0.14401667215092684,118
0.37924098162800057,336
