measure,cost
0.24441281138790036,133
0.22503978779840847,113
0.19791573884385855,140
0.29821000184535895,136
0.32432731701915629,81
0.25966791644349219,179
0.21730268372777717,189
0.23245109321058691,90
0.16785988238302224,155
0.1394583112055231,101
0.3484093522422384,51
0.2063205960105744,116
0.21787365177195683,216
0.16574097450138855,156
0.27330873308733084,139
0.25866019679202046,55
0.13435317592284665,112
0.25166112956810632,95
0.17193579766536968,168
0.24342681858019283,129
0.17626527050610818,146
0.25728209103998229,127
0.12453760789149197,71
0.38358165352030377,242
0.27905691655921905,179
0.1585557299843014,115
0.23464985064719546,166
0.23761417104898971,145
0.24701345122754212,130
0.24165891266781869,107
0.17012179321067636,114
0.21666845436018445,103
0.16788134509653499,145
0.17183132822943251,218
0.2843530048727666,156
0.10279898218829518,238
0.19128787878787881,114
0.18428415034667314,127
0.16028111539333484,154
0.23543123543123537,99
0.10679041353383457,106
0.15102176441269313,151
0.23024316109422494,121
0.2843530048727666,156
0.13514171025422697,171
0.19925471284524329,133
0.14390026714158502,118
0.29736156720643192,112
0.20409194240969938,83
0.31297034085878706,142
0.11035236274242011,205
0.16233821165722018,119
0.12775825720309206,122
0.18509468540012214,120
0.18120654855348728,93
0.15387811634349033,151
0.10794442465265408,195
0.21581196581196579,126
0.11999524771296184,144
0.13658587329657754,83
0.1216030271757826,121
0.25781748564135287,208
0.18953788411916492,169
0.054565099945975151,70
0.25476457399103142,233
0.24303884496390513,126
0.29668485102811576,107
0.16568694463431308,91
0.16248391248391247,168
0.25759332251333183,104
0.11047306535411537,125
0.35169755005596326,182
0.1895601173020528,159
0.24882418812989923,147
0.17685883620689657,171
0.13503877350922544,137
0.23218390804597699,150
0.22659852922846818,112
0.26260291781019784,101
0.33114754098360655,93
0.20147307043117998,92
0.080719280719280737,112
0.093585915782971277,128
0.20153646612790582,110
0.17115420824703445,128
0.19629437678154962,92
0.12735105600504359,133
0.31366459627329191,93
0.10612030470186495,128
0.10432686789854242,118
0.15514592933947774,66
0.3591749644381223,95
0.16029928579526131,144
0.074704142011834312,135
0.21359516616314195,168
0.26502230385725534,76
0.14094031773293259,110
0.23615555008614328,132
0.22527881040892192,152
0.18721037998146434,230
