measure,cost
0.22465000654193376,319
0.30954465849387042,357
0.23658936519091123,245
0.29047333732774117,269
0.37048869956218194,253
0.17454508488360274,281
0.32494881544311199,309
0.12582106455266137,267
0.31441319912835947,136
0.38403041825095058,270
0.27253771617809391,369
0.25823863636363631,272
0.31298419584753634,384
0.28462157809983896,363
0.30333471416735702,337
0.33980730998623643,213
0.39220480368186394,302
0.28550429669832661,253
0.24368435992052229,343
0.24165570044263668,453
0.45981161695447409,444
0.22627620419267083,398
0.2394215953537987,234
0.32973740241305893,267
0.29051886270605154,194
0.43631056625802689,328
0.32938037355469912,285
0.23368810735770473,306
0.23206535613990298,220
0.28913317302187103,142
0.22246696035242289,204
0.38438473071156737,433
0.32605888429752067,242
0.36117199215595797,435
0.42148563252652921,568
0.17106705190794058,283
0.2938675022381379,163
0.25687861271676299,344
0.24541367999028063,172
0.31583649765467942,321
0.22630517589065646,129
0.40682062298603655,224
0.1726148587513823,382
0.19763408342968955,300
0.20442160983963878,151
0.42288904396371252,391
0.22645739910313903,162
0.31686274509803919,312
0.20358342665173568,191
0.28367721724100681,376
0.17994131209390068,328
0.28367164560194053,166
0.14562056950618765,181
0.33510870514275737,226
0.31406360424028268,578
0.11072133304099978,201
0.19492280285035632,284
0.13293846660085554,129
0.21903303992856232,281
0.31634085754401126,363
0.28447220181239286,488
0.24228370382216538,427
0.26298970292342294,332
0.22753142044107189,215
0.28844933361540093,337
0.44075932795112366,311
0.31237113402061856,413
0.33018525245187069,375
0.22350626997787063,223
0.37914749333979175,321
0.28291316526610644,376
0.17922467922467922,190
0.26985669176584898,180
0.39850942569048659,201
0.35750502248158422,227
0.22446819769287757,353
0.39218821379625407,273
0.20104118817945185,232
0.32659660468876323,368
0.40753194351042371,94
0.32866440294284094,497
0.19201520912547529,322
0.31937961150429151,245
0.32666506947771917,266
0.20873929731325658,480
0.34335774058577401,270
0.15385680653649081,161
0.32364385442893118,159
0.16228454572012857,407
0.36545162154918259,397
0.12913949622810381,178
0.20770021706843367,419
0.27981068913771207,452
0.35552334610208103,312
0.17185863874345553,333
0.24217719697877949,273
0.15033203572246395,284
0.31727748691099472,265
0.32551477170993731,415
0.19696641386782227,194
