measure,cost
0.22377312506923669,140
0.36143141153081504,228
0.19589914103629813,98
0.19214413607878245,262
0.19722507708119216,188
0.25746540422432629,231
0.33952060800935407,235
0.38225901833234766,282
0.39550972457903666,356
0.17322328223818204,207
0.35732752755476938,277
0.21824729891956782,185
0.32558764271323043,260
0.27157838128529177,234
0.29307724195108475,211
0.25984340044742732,236
0.20124867162592985,190
0.27191852979047165,262
0.19119131751640586,154
0.25458619241002661,283
0.16278835499143751,193
0.17885998893193139,264
0.33922129618111707,173
0.077563035965698204,142
0.17359917497421795,192
0.13053914327917282,137
0.15817198177676536,189
0.27881297446514841,223
0.21673819742489273,112
0.26432870976184247,276
0.17967267552182162,239
0.42315058654536747,238
0.39628563955009161,206
0.29726699369306236,190
0.21111520963973934,224
0.19054035844225847,130
0.1143239349660424,156
0.1869600987248046,139
0.27732740585774063,325
0.14390618149934237,188
0.15586419753086417,181
0.17837769648038354,195
0.21016646848989298,193
0.33045103996260816,357
0.25719663418954825,157
0.29435336976320575,168
0.22352550625207479,240
0.2638716098531973,229
0.34167794316644112,178
0.17654256248907535,157
0.29245876872718113,256
0.19183285849952517,148
0.16312247644683719,242
0.2039815349105597,235
0.33488063660477446,200
0.29974773705297519,237
0.28401470906337872,266
0.23650626390352417,275
0.08405284510558618,138
0.1994470774091627,161
0.20395211308235972,245
0.11342650361866732,121
0.26432870976184247,276
0.22200672355831391,230
0.26594161419576423,184
0.17165642567655903,423
0.36996336996337004,373
0.25149402390438247,225
0.3113957073402111,128
0.15788840788840788,100
0.2792755426517351,182
0.24841547630309332,529
0.13138211382113821,210
0.30954465849387042,143
0.30555284473504435,231
0.21964060890465834,248
0.071168526130358192,169
0.15575203043075975,202
0.30705524688122438,166
0.24278846153846156,369
0.27411511930340376,254
0.18189458518429588,208
0.13279281253423905,229
0.26010525137162693,146
0.17688266199649738,161
0.18044920877998977,284
0.31223560039049791,312
0.2545768108251526,246
0.318380213385063,276
0.28745148771021989,135
0.22171407664867834,175
0.37223587223587223,151
0.23476239669421484,319
0.28352685976776826,206
0.14689382921254934,202
0.25474578521173508,196
0.27009359679096717,179
0.30258593503626613,274
0.14406407724380074,88
0.36584384223235844,317
