measure,cost
0.17147707979626484,503
0.28043255881923135,289
0.25997425997425999,313
0.30272149622347444,218
0.33495203126850653,206
0.20534715868659142,248
0.32472720187061582,379
0.2400135792689827,227
0.30393275915741419,147
0.26037318929535969,310
0.29731387219428429,347
0.25823863636363631,272
0.32888819972088701,323
0.2985355367459358,262
0.28270785817955629,259
0.20079522862823063,312
0.33496755587599136,166
0.33092305954129481,279
0.22918734931215431,404
0.22984788597436817,364
0.30163470606727449,474
0.19416853572572892,350
0.16787367921168228,160
0.38702810105024127,233
0.27965444678258949,105
0.53040028007935591,280
0.26969292389853139,279
0.12881159420289856,215
0.23185818135441905,290
0.30056083323795357,171
0.21182885906040272,235
0.33849531954235529,297
0.32618524738405891,212
0.38478411452320488,343
0.33843944471038773,335
0.18098556495769041,352
0.39483971853010169,234
0.32629514249451952,448
0.26982392228293872,190
0.3048289738430584,252
0.31657897682749359,111
0.20395799676898224,189
0.1726148587513823,382
0.21561999644191424,268
0.15727187791965119,174
0.42294807370184251,381
0.15104685942173479,188
0.27758146839418929,255
0.29330950519378979,333
0.29471522749378581,325
0.084793787385874703,297
0.25788331418358224,188
0.19397431280758612,217
0.33499170812603651,266
0.22883035967148119,514
0.16588196649512754,256
0.15018587360594796,207
0.18806133625410734,204
0.21903303992856232,281
0.25140692640692641,239
0.29702242372258297,427
0.24278846153846156,297
0.25091683426002603,383
0.19135583185316754,358
0.28854089514337106,307
0.45128596338273758,400
0.28608214239732194,505
0.26956205265073396,270
0.23592328497664125,212
0.28181487322576737,259
0.3211242528297088,433
0.069045665846322116,158
0.24538386783284746,182
0.38363769174579981,232
0.30943034944949738,202
0.14989928972755223,270
0.43747862760743184,399
0.23168680226334298,290
0.27987530308278485,432
0.43452541005646689,102
0.37163883385225027,444
0.18086177951874652,263
0.22840343735866123,231
0.25434704401007308,242
0.25818503588634351,525
0.30350143715704203,363
0.18173010380622839,179
0.34652333028362314,197
0.17703768624014024,396
0.39252211203430715,375
0.20638569604086845,202
0.39147286821705429,433
0.27993994687608265,412
0.31398963730569951,266
0.26453640649554738,216
0.20597408829174663,256
0.12730606164775982,236
0.33857112926880367,203
0.29884336053079891,278
0.20784143831907287,213
