measure,cost
0.18968506212077435,146
0.31362563656688608,315
0.40340236686390535,370
0.3393057110862262,247
0.21000218866272705,262
0.28115058324496289,284
0.12293902843864113,339
0.21053850607990737,238
0.20560411926715366,406
0.40626346789254425,371
0.21103736479842669,254
0.33782908933966338,431
0.4213176064441887,270
0.22006640381821951,245
0.20936981757877279,267
0.23528690534575775,432
0.30170868682040863,498
0.20625398851308233,252
0.35200722860462114,250
0.23939322114245082,244
0.1566064901982501,226
0.36579476861167004,327
0.27581926514399213,398
0.33471416735708359,266
0.35540626999360209,340
0.12218973686863595,157
0.2635511801684261,152
0.2336070313403493,336
0.2965604026845638,360
0.23395557977926146,276
0.43576896311760621,580
0.31329972857696775,183
0.20098326114947909,328
0.31395710289089213,276
0.215122470713525,151
0.17915131668713327,220
0.28872855976041378,302
0.23118351959068267,157
0.28115631691648824,207
0.30435437697755008,216
0.38730293992330639,183
0.41634076736074405,275
0.26684280052840159,222
0.22031356509884115,247
0.20346950195858976,241
0.28215717235515614,159
0.37465597702524833,312
0.28284114052953158,396
0.16576787807737398,231
0.379870618324056,261
0.27827024436990894,310
0.23550609432962377,202
0.24340015335743237,139
0.31212979654906003,210
0.44636400160707113,381
0.32392559332905713,303
0.21371670400796611,233
0.36076200555629045,368
0.22661618286355348,205
0.26098191214470284,257
0.30354109499542659,353
0.36555750145942789,394
0.33485766548530926,238
0.30094355239198806,272
0.41859088217880397,319
0.16462917685411571,301
0.2972396996143698,319
0.21819491118578974,205
0.25136288219957331,233
0.35637741766858333,299
0.46621905161561056,198
0.1352074966532798,131
0.16106312292358804,193
0.25958449346755191,209
0.13335734005521549,272
0.20119521912350599,294
0.12493814943097477,216
0.18388153902172594,307
0.36515647949384261,246
0.19264596799830455,266
0.18789669511928211,284
0.22342386628978742,253
0.22787406419854372,365
0.24667838999609218,187
0.21298031865042175,247
0.20734962020119072,297
0.18789669511928211,284
0.31674681162450341,425
0.27725037172595218,253
0.29469765569976858,170
0.20379821958456978,147
0.36535369774919613,417
0.23877068557919623,241
0.24502042900919305,189
0.22888077552562003,311
0.053088042049934309,132
0.47592969943963309,191
0.19023274586304323,250
0.4538018433179723,457
0.35721620079863092,396
