measure,cost
0.16591830029569596,236
0.32300959434438642,260
0.14739146296971906,180
0.18175526024363231,169
0.18866749688667497,215
0.15601741328465099,160
0.26502230385725534,76
0.17889959039078931,244
0.28729910396814101,160
0.31070549630844957,287
0.22922834024077363,188
0.26190801146444659,134
0.23936485365564636,254
0.089324068224889447,152
0.26899027327466418,193
0.32938037355469912,285
0.10930735930735931,144
0.22237366324176971,244
0.20922524513188787,317
0.33011226374875657,187
0.26009598501697295,273
0.26176510707952533,174
0.27840735068912709,167
0.25705196182396606,130
0.18536969061352909,202
0.24568516158925052,185
0.14173449340443445,221
0.26776246023329797,295
0.43374233128834339,196
0.13886342804766269,235
0.29095194448081713,204
0.092777586404868537,89
0.28188326659385998,239
0.28916628492899676,132
0.13685636856368563,140
0.17457784869033374,142
0.17001165350252492,164
0.22683885457608086,135
0.24205348133198792,150
0.12739364751748652,176
0.29195439216316044,134
0.23839496459480719,138
0.21506219881205876,110
0.089628397115917913,152
0.35980406709217749,173
0.263426200355661,192
0.1676116719679159,250
0.28229432494835344,119
0.21078260869565221,138
0.35085687818434458,116
0.085208098987626546,125
0.127142442141958,230
0.26222868418319667,111
0.11799065420560746,133
0.13136787340125733,220
0.24885205510135516,137
0.17616279069767443,105
0.28878667329686719,267
0.2513740537177227,262
0.29314812895200582,258
0.18072597137014315,164
0.19099848714069589,234
0.17755640199238207,196
0.096025860429739499,175
0.29336099585062236,141
0.19828916000560931,227
0.16268853419241469,237
0.2695729537366548,91
0.20786395147313691,203
0.20378310214375789,203
0.16963385959019148,234
0.24177900970139851,240
0.18636978718169517,206
0.30056083323795357,171
0.17003367003367004,219
0.30123027215111225,286
0.28191747572815534,229
0.17446186553281956,192
0.20737192021900666,151
0.17768655622342763,146
0.15293375394321768,197
0.13000107261611069,191
0.24252611357906115,153
0.13677212852394435,190
0.18196012490992075,178
0.29115018737388298,229
0.12460744728577838,128
0.17299748110831234,162
0.11940102456324707,107
0.40845994097715599,174
0.23888834138168921,307
0.24420423837291994,193
0.30694847354606991,220
0.28226002430133662,129
0.20436479260008675,105
0.35037002775208137,236
0.22687070054752206,125
0.26532399299474613,187
0.27776322682032478,205
0.23509634035949822,209
