measure,cost
0.31076923076923074,267
0.31019656019656017,447
0.28386120419414113,316
0.2363678914111865,325
0.2338504283398935,246
0.27526958170399335,221
0.22623195619711298,242
0.16965879265091866,169
0.25465751505813145,263
0.28561809857258275,103
0.32102942684302266,286
0.2106848997566346,178
0.32194313400484514,233
0.16958503238186617,309
0.37427792915531338,467
0.36665053242981605,392
0.12988265552162029,184
0.36043444530643914,261
0.37010862452558568,178
0.2187804613884978,202
0.31095322676139725,248
0.2606787972641631,347
0.27998991935483875,197
0.35150812064965198,360
0.38431324413894674,210
0.14709836432892673,206
0.28039158386908242,299
0.28157234457764146,591
0.28545097075448511,208
0.19058601530558764,287
0.23398586818023862,196
0.36235683731199114,256
0.30990648743424898,277
0.31289392158957374,384
0.27612774947185292,308
0.22496817988969026,143
0.27051639168630809,158
0.25930680359435171,206
0.26275308223051691,245
0.36222355050806937,403
0.094996237772761491,316
0.16280773739742088,187
0.40321800145172998,379
0.48966870599099621,254
0.26464533033876103,329
0.26272336575435423,255
0.33879985091315695,273
0.14708188641200851,216
0.33399470899470896,400
0.26877587226493199,264
0.48612684031710074,336
0.24727965179542985,395
0.14188714586747836,373
0.15165165165165168,179
0.20560959059036421,310
0.26245621963619931,345
0.055433589462129521,136
0.29782528566162919,207
0.35947629337739928,440
0.33432995194874532,402
0.22178304787000441,213
0.37990327780763034,309
0.36569666085557195,347
0.3629253857535405,340
0.23476672754441305,136
0.34883971937398817,390
0.25788331418358224,188
0.25599710328595993,272
0.40340236686390535,370
0.11035236274242011,205
0.15876342677495417,284
0.37203099199796774,489
0.34245580043594093,354
0.37922403003754696,719
0.28118785629060061,274
0.35976752905886766,368
0.33749560323601835,415
0.4121994264284139,343
0.19858434919386556,201
0.34729215276924963,203
0.21239310248142435,236
0.26606345206734627,144
0.35810311715172111,493
0.097022094140249759,275
0.32623519559755948,376
0.30336613153806319,327
0.42728714965626657,363
0.2838918918918919,306
0.34194357366771161,532
0.19677454269942632,284
0.26865462690746184,292
0.28267562272600055,311
0.2871649065800162,270
0.29903774981495185,356
0.22186328983072751,280
0.24505641150066723,292
0.33433165195460274,272
0.19840536168245898,439
0.070342426001160779,170
0.2956328298794052,220
