measure,cost
0.11791412634582955,68
0.21124507874015747,174
0.28363543528210367,176
0.28754448398576515,100
0.16508662961752205,131
0.038276907529055083,206
0.14038412939095274,98
0.26302083333333331,155
0.12023809523809526,179
0.20667604553011898,92
0.1385632327263657,139
0.13726970703714889,187
0.054542999864992572,100
0.18666830951207489,76
0.21510164569215875,161
0.14218070130534938,97
0.32754227472782027,118
0.18420770303615491,116
0.25512208812798204,133
0.18747099767981437,110
0.025884161968221429,96
0.1489675516224189,85
0.13897488820089438,165
0.11855851625777673,165
0.23124579124579131,137
0.14251159040516023,165
0.1737584585388233,112
0.11201064655650435,150
0.13258072985035443,146
0.23352601156069369,93
0.26767730308491466,149
0.29373947650390331,186
0.12444553967471661,131
0.29268575402805147,81
0.20140919968093596,130
0.22179054054054056,116
0.1163147792706334,129
0.18830883965781969,84
0.13292388681728451,139
0.28392537694863279,96
0.17702575165161116,101
0.20381165919282512,91
0.14004437049362176,123
0.18521489971346702,161
0.16079388664827002,149
0.17997148966500354,99
0.23408316291751877,236
0.19216564073866813,252
0.24812337928210729,145
0.2165755333976627,143
0.18795693207497008,151
0.23826998689384007,178
0.19856761690773769,127
0.22188049209138841,183
0.14038412939095274,98
0.18309539995467938,172
0.18536361550814409,91
0.22667975873193999,185
0.29990421455938698,163
0.12474269246603541,125
0.17484131563762262,257
0.18322918766377744,121
0.30043973098810134,144
0.1172646000232207,106
0.26180081855388809,164
0.25897435897435894,179
0.15490797546012272,155
0.26826029216467467,155
0.19703045410209172,164
0.13508230452674896,154
0.18869687062120505,162
0.11099917574869494,167
0.17785865226579012,100
0.059254913464359051,204
0.18308157099697886,134
0.16582619913216842,201
0.20739219712525667,94
0.12894614670380689,125
0.1806627753718697,117
0.10669355613175838,113
0.14893375680580764,105
0.12132132132132135,223
0.2129576384895534,202
0.21044102326658176,278
0.19416075934158356,137
0.089628397115917913,152
0.15337889141989372,128
0.10760420828339327,77
0.18766891891891893,138
0.211427164142347,104
0.19114307342922029,174
0.23420289855072465,116
0.29797172710510145,167
0.22605192479856756,229
0.16984304932735425,124
0.17937158469945358,130
0.29323931978432188,171
0.18325557283566615,83
0.057347263229616162,93
0.17622133599202394,166
