measure,cost
0.22355024347056221,230
0.40121822033898308,265
0.20974664266925103,137
0.21472529931744433,250
0.2178512736236648,226
0.26946398253698767,300
0.44156222675604784,358
0.38239469947941318,252
0.31636648394675015,432
0.19468837010066392,275
0.31592547259621923,350
0.25456072971675464,172
0.36520691040578551,447
0.32571889277076055,230
0.2925920816664368,331
0.27086825343613813,315
0.24130607910804347,217
0.2837078651685393,261
0.19104665825977302,214
0.29680940386230059,300
0.19319440249672806,220
0.12292542597919892,349
0.30141755782143748,236
0.10339091490722968,140
0.28870340727189575,272
0.11152005888847993,328
0.14371087080250425,240
0.24916123939214527,166
0.20404040404040405,103
0.35600522193211487,379
0.2152498224011366,346
0.39882733038171586,290
0.42226286908805849,264
0.31142256482130343,179
0.21085594989561585,324
0.32580645161290323,210
0.23815870412138607,384
0.18692165330043187,159
0.26339809623158172,546
0.16591830029569596,236
0.1916963226571767,208
0.2922012578616352,326
0.22501113916530521,232
0.42427071178529757,389
0.29019781191291849,294
0.36722821476184697,262
0.19005977418640688,243
0.25108763206960844,310
0.34118328346684684,328
0.15888830624016781,168
0.27974317008686894,267
0.27553077926699093,141
0.16318836676989365,212
0.29106628242074933,249
0.32148541114058354,211
0.3147818343722173,216
0.24042415061674963,270
0.22483889865260689,226
0.19914902449149027,247
0.19946677199565518,151
0.14570109636468553,279
0.13845962113659024,199
0.19832438800890168,301
0.24786876776026867,288
0.30045766590389023,201
0.19790986283474857,461
0.36961397709833543,453
0.25131880163232806,295
0.31110058049994077,208
0.27880460873739799,150
0.27908261950815144,232
0.22934998580755037,531
0.17506229010941396,226
0.32031933508311461,212
0.28544976123184873,393
0.11566651397159872,297
0.07113510975466604,209
0.15573601973684209,212
0.28581909653076193,208
0.26454218050856704,457
0.30820524412296563,271
0.15764197382638973,230
0.16584564860426929,276
0.27132303559435861,165
0.16334231805929919,142
0.23182861514919664,300
0.29551365409622887,383
0.26783346592415808,275
0.33014527845036323,385
0.3131378374886965,223
0.20327508919586501,177
0.39675914559292896,189
0.27311357198042752,506
0.30890786287753286,284
0.23042621590791246,284
0.2944216244865509,303
0.40376073437962695,310
0.30187195217870061,424
0.17707648476879248,175
0.35238862050456254,308
