measure,cost
0.34422039193410964,226
0.4062751407884152,324
0.26429412534345148,286
0.21507157222287943,416
0.078407452589553076,183
0.12023809523809526,179
0.10702553777683586,354
0.26695130629256891,182
0.34690242971632113,391
0.2773999476850641,305
0.25940815187046345,386
0.33443708609271522,312
0.23947836395969174,214
0.24854586129753914,247
0.26006554307116109,283
0.28995215311004791,419
0.32878623469229579,343
0.23525674960296455,302
0.27285653348499928,191
0.38155869595634528,244
0.27226542249870395,260
0.29457775420920052,263
0.48499399759903966,354
0.26010525137162693,146
0.15018587360594796,207
0.22475989693136564,256
0.35541033052658033,341
0.21803789877668506,265
0.28848616172559832,312
0.30404075489174481,170
0.20117295562686732,262
0.22037365334787939,227
0.28433292533659732,528
0.18750828802546082,331
0.34506833036244799,134
0.29168895068991341,286
0.3864641874925267,361
0.37486744432661717,207
0.15067130780706114,388
0.23746081504702193,178
0.43134742686312189,313
0.29451985922574164,230
0.17917576419213974,210
0.16171942357433183,128
0.24786876776026867,288
0.30032021957914001,241
0.32674754477180823,328
0.26245127760935472,188
0.30993003559592491,276
0.38885511651469096,380
0.19162488142024664,709
0.23598130841121498,192
0.17250213492741248,198
0.15953827460510328,239
0.33435800425632534,356
0.31467944877171961,247
0.21542836829008177,276
0.17394513470291548,217
0.12443020820500184,141
0.23315538883278025,203
0.20592468217798032,276
0.14532374100719425,351
0.25685537372843875,277
0.43296378418329629,398
0.23792697290930512,335
0.32182687201274568,131
0.40638022704411564,351
0.24211914179551719,293
0.16369529983792544,147
0.14003024955886062,298
0.32162404219325302,238
0.31533302497687332,269
0.30659661412726219,449
0.26405228758169935,263
0.25124378109452739,299
0.33835845896147404,309
0.3032332563510392,400
0.28107606679035246,304
0.24374057315233785,285
0.28096632503660318,159
0.19869666789622525,235
0.15142428785607198,319
0.28923253150057271,112
0.21221459588177613,296
0.30845581217789658,532
0.22859298377970574,411
0.219834036185553,407
0.22920572274296991,198
0.23117418173495077,247
0.20960154952960708,187
0.39823249490142754,304
0.29048672566371675,204
0.20575502928444103,442
0.33774919614147908,541
0.29245876872718113,256
0.29311774461028195,268
0.3019868827160494,442
0.21989386311062725,387
0.3192594265071122,360
0.37919611307420492,276
